Bloc	Knesset	Locality	Station	Votes
Secular Centre	18	30000	4640	47
Left	18	30000	4650	29
Micro	18	30000	4650	28
Right	18	30000	4650	258
Orthodox	18	30000	4650	58
Arab-Israeli	18	30000	4650	16
Secular Centre	18	30000	4650	72
Left	18	30000	4660	2
Micro	18	30000	4660	1
Right	18	30000	4660	1
Orthodox	18	30000	4660	0
Arab-Israeli	18	30000	4660	101
Secular Centre	18	30000	4660	0
Left	18	30000	4670	35
Micro	18	30000	4670	44
Right	18	30000	4670	214
Orthodox	18	30000	4670	72
Arab-Israeli	18	30000	4670	2
Secular Centre	18	30000	4670	45
Left	18	30000	4680	89
Micro	18	30000	4680	44
Right	18	30000	4680	205
Orthodox	18	30000	4680	17
Arab-Israeli	18	30000	4680	4
Secular Centre	18	30000	4680	93
Left	18	30000	4690	48
Micro	18	30000	4690	44
Right	18	30000	4690	156
Orthodox	18	30000	4690	18
Arab-Israeli	18	30000	4690	2
Secular Centre	18	30000	4690	81
Left	18	30000	4700	12
Micro	18	30000	4700	10
Right	18	30000	4700	224
Orthodox	18	30000	4700	42
Arab-Israeli	18	30000	4700	1
Secular Centre	18	30000	4700	32
Left	18	30000	4710	39
Micro	18	30000	4710	32
Right	18	30000	4710	197
Orthodox	18	30000	4710	46
Arab-Israeli	18	30000	4710	10
Secular Centre	18	30000	4710	45
Left	18	30000	4720	72
Micro	18	30000	4720	68
Right	18	30000	4720	184
Orthodox	18	30000	4720	29
Arab-Israeli	18	30000	4720	11
Secular Centre	18	30000	4720	83
Left	18	30000	4730	61
Micro	18	30000	4730	46
Right	18	30000	4730	176
Orthodox	18	30000	4730	36
Arab-Israeli	18	30000	4730	7
Secular Centre	18	30000	4730	65
Left	18	30000	4740	86
Micro	18	30000	4740	33
Right	18	30000	4740	106
Orthodox	18	30000	4740	12
Arab-Israeli	18	30000	4740	9
Secular Centre	18	30000	4740	65
Left	18	30000	4750	31
Micro	18	30000	4750	10
Right	18	30000	4750	52
Orthodox	18	30000	4750	19
Arab-Israeli	18	30000	4750	2
Secular Centre	18	30000	4750	41
Left	18	30000	4760	28
Micro	18	30000	4760	18
Right	18	30000	4760	90
Orthodox	18	30000	4760	10
Arab-Israeli	18	30000	4760	9
Secular Centre	18	30000	4760	43
Left	18	30000	4770	44
Micro	18	30000	4770	42
Right	18	30000	4770	209
Orthodox	18	30000	4770	26
Arab-Israeli	18	30000	4770	5
Secular Centre	18	30000	4770	69
Left	18	30000	4780	18
Micro	18	30000	4780	16
Right	18	30000	4780	123
Orthodox	18	30000	4780	35
Arab-Israeli	18	30000	4780	1
Secular Centre	18	30000	4780	37
Left	18	30000	4790	5
Micro	18	30000	4790	12
Right	18	30000	4790	85
Orthodox	18	30000	4790	36
Arab-Israeli	18	30000	4790	11
Secular Centre	18	30000	4790	21
Left	18	30000	4800	97
Micro	18	30000	4800	52
Right	18	30000	4800	124
Orthodox	18	30000	4800	11
Arab-Israeli	18	30000	4800	9
Secular Centre	18	30000	4800	88
Left	18	30000	4810	57
Micro	18	30000	4810	28
Right	18	30000	4810	191
Orthodox	18	30000	4810	25
Arab-Israeli	18	30000	4810	1
Secular Centre	18	30000	4810	81
Left	18	30000	4820	71
Micro	18	30000	4820	70
Right	18	30000	4820	142
Orthodox	18	30000	4820	6
Arab-Israeli	18	30000	4820	4
Secular Centre	18	30000	4820	72
Left	18	30000	4830	62
Micro	18	30000	4830	32
Right	18	30000	4830	130
Orthodox	18	30000	4830	20
Arab-Israeli	18	30000	4830	5
Secular Centre	18	30000	4830	44
Left	18	30000	4840	73
Micro	18	30000	4840	37
Right	18	30000	4840	215
Orthodox	18	30000	4840	13
Arab-Israeli	18	30000	4840	7
Secular Centre	18	30000	4840	127
Left	18	30000	4850	52
Micro	18	30000	4850	18
Right	18	30000	4850	153
Orthodox	18	30000	4850	14
Arab-Israeli	18	30000	4850	8
Secular Centre	18	30000	4850	73
Left	18	30000	4860	20
Micro	18	30000	4860	10
Right	18	30000	4860	228
Orthodox	18	30000	4860	43
Arab-Israeli	18	30000	4860	0
Secular Centre	18	30000	4860	36
Left	18	30000	4870	65
Micro	18	30000	4870	39
Right	18	30000	4870	128
Orthodox	18	30000	4870	24
Arab-Israeli	18	30000	4870	6
Secular Centre	18	30000	4870	86
Left	18	30000	4880	4
Micro	18	30000	4880	8
Right	18	30000	4880	271
Orthodox	18	30000	4880	6
Arab-Israeli	18	30000	4880	4
Secular Centre	18	30000	4880	24
Left	18	30000	4890	5
Micro	18	30000	4890	2
Right	18	30000	4890	5
Orthodox	18	30000	4890	5
Arab-Israeli	18	30000	4890	160
Secular Centre	18	30000	4890	3
Left	18	30000	4900	77
Micro	18	30000	4900	56
Right	18	30000	4900	142
Orthodox	18	30000	4900	17
Arab-Israeli	18	30000	4900	7
Secular Centre	18	30000	4900	74
Left	18	30000	4910	20
Micro	18	30000	4910	16
Right	18	30000	4910	133
Orthodox	18	30000	4910	35
Arab-Israeli	18	30000	4910	5
Secular Centre	18	30000	4910	40
Left	18	30000	4980	1
Micro	18	30000	4980	2
Right	18	30000	4980	54
Orthodox	18	30000	4980	350
Arab-Israeli	18	30000	4980	0
Secular Centre	18	30000	4980	0
Left	18	30000	4990	0
Micro	18	30000	4990	0
Right	18	30000	4990	7
Orthodox	18	30000	4990	236
Arab-Israeli	18	30000	4990	0
Secular Centre	18	30000	4990	0
Left	18	30000	5000	11
Micro	18	30000	5000	5
Right	18	30000	5000	189
Orthodox	18	30000	5000	183
Arab-Israeli	18	30000	5000	0
Secular Centre	18	30000	5000	13
Left	18	30000	5010	12
Micro	18	30000	5010	4
Right	18	30000	5010	84
Orthodox	18	30000	5010	10
Arab-Israeli	18	30000	5010	16
Secular Centre	18	30000	5010	10
Left	18	30000	5050	18
Micro	18	30000	5050	6
Right	18	30000	5050	64
Orthodox	18	30000	5050	19
Arab-Israeli	18	30000	5050	15
Secular Centre	18	30000	5050	19
Left	18	30000	5060	11
Micro	18	30000	5060	7
Right	18	30000	5060	153
Orthodox	18	30000	5060	167
Arab-Israeli	18	30000	5060	0
Secular Centre	18	30000	5060	8
Left	18	30000	5070	3
Micro	18	30000	5070	13
Right	18	30000	5070	213
Orthodox	18	30000	5070	149
Arab-Israeli	18	30000	5070	0
Secular Centre	18	30000	5070	12
Left	18	30000	5210	21
Micro	18	30000	5210	13
Right	18	30000	5210	60
Orthodox	18	30000	5210	3
Arab-Israeli	18	30000	5210	4
Secular Centre	18	30000	5210	28
Left	18	30000	5250	5
Micro	18	30000	5250	4
Right	18	30000	5250	34
Orthodox	18	30000	5250	0
Arab-Israeli	18	30000	5250	32
Secular Centre	18	30000	5250	6
Left	18	30000	5300	116
Micro	18	30000	5300	24
Right	18	30000	5300	206
Orthodox	18	30000	5300	14
Arab-Israeli	18	30000	5300	9
Secular Centre	18	30000	5300	123
Left	18	30000	5310	5
Micro	18	30000	5310	2
Right	18	30000	5310	33
Orthodox	18	30000	5310	5
Arab-Israeli	18	30000	5310	27
Secular Centre	18	30000	5310	4
Left	18	30000	5390	5
Micro	18	30000	5390	1
Right	18	30000	5390	119
Orthodox	18	30000	5390	19
Arab-Israeli	18	30000	5390	23
Secular Centre	18	30000	5390	0
Left	18	30000	5500	15
Micro	18	30000	5500	9
Right	18	30000	5500	123
Orthodox	18	30000	5500	196
Arab-Israeli	18	30000	5500	0
Secular Centre	18	30000	5500	26
Left	18	30000	5510	30
Micro	18	30000	5510	9
Right	18	30000	5510	177
Orthodox	18	30000	5510	68
Arab-Israeli	18	30000	5510	3
Secular Centre	18	30000	5510	34
Left	18	30000	5520	20
Micro	18	30000	5520	11
Right	18	30000	5520	115
Orthodox	18	30000	5520	129
Arab-Israeli	18	30000	5520	2
Secular Centre	18	30000	5520	30
Left	18	30000	5530	15
Micro	18	30000	5530	5
Right	18	30000	5530	86
Orthodox	18	30000	5530	221
Arab-Israeli	18	30000	5530	0
Secular Centre	18	30000	5530	13
Left	18	30000	5540	0
Micro	18	30000	5540	0
Right	18	30000	5540	12
Orthodox	18	30000	5540	345
Arab-Israeli	18	30000	5540	0
Secular Centre	18	30000	5540	0
Left	18	30000	5550	15
Micro	18	30000	5550	11
Right	18	30000	5550	114
Orthodox	18	30000	5550	226
Arab-Israeli	18	30000	5550	3
Secular Centre	18	30000	5550	5
Left	18	30000	5560	38
Micro	18	30000	5560	10
Right	18	30000	5560	130
Orthodox	18	30000	5560	106
Arab-Israeli	18	30000	5560	2
Secular Centre	18	30000	5560	42
Left	18	30000	5570	3
Micro	18	30000	5570	4
Right	18	30000	5570	83
Orthodox	18	30000	5570	262
Arab-Israeli	18	30000	5570	2
Secular Centre	18	30000	5570	11
Left	18	30000	5580	17
Micro	18	30000	5580	8
Right	18	30000	5580	131
Orthodox	18	30000	5580	320
Arab-Israeli	18	30000	5580	1
Secular Centre	18	30000	5580	24
Left	18	30000	5590	0
Micro	18	30000	5590	1
Right	18	30000	5590	26
Orthodox	18	30000	5590	383
Arab-Israeli	18	30000	5590	0
Secular Centre	18	30000	5590	3
Left	18	30000	5600	154
Micro	18	30000	5600	20
Right	18	30000	5600	156
Orthodox	18	30000	5600	8
Arab-Israeli	18	30000	5600	20
Secular Centre	18	30000	5600	140
Left	18	30000	5610	84
Micro	18	30000	5610	17
Right	18	30000	5610	149
Orthodox	18	30000	5610	29
Arab-Israeli	18	30000	5610	20
Secular Centre	18	30000	5610	75
Left	18	30000	5620	60
Micro	18	30000	5620	25
Right	18	30000	5620	116
Orthodox	18	30000	5620	7
Arab-Israeli	18	30000	5620	11
Secular Centre	18	30000	5620	78
Left	18	30000	5630	42
Micro	18	30000	5630	9
Right	18	30000	5630	179
Orthodox	18	30000	5630	80
Arab-Israeli	18	30000	5630	4
Secular Centre	18	30000	5630	56
Left	18	30000	5640	2
Micro	18	30000	5640	2
Right	18	30000	5640	32
Orthodox	18	30000	5640	272
Arab-Israeli	18	30000	5640	1
Secular Centre	18	30000	5640	1
Left	18	30000	5650	104
Micro	18	30000	5650	15
Right	18	30000	5650	134
Orthodox	18	30000	5650	14
Arab-Israeli	18	30000	5650	13
Secular Centre	18	30000	5650	69
Left	18	30000	5660	52
Micro	18	30000	5660	15
Right	18	30000	5660	126
Orthodox	18	30000	5660	14
Arab-Israeli	18	30000	5660	12
Secular Centre	18	30000	5660	45
Left	18	30000	5670	21
Micro	18	30000	5670	10
Right	18	30000	5670	162
Orthodox	18	30000	5670	69
Arab-Israeli	18	30000	5670	2
Secular Centre	18	30000	5670	33
Left	18	30000	5680	20
Micro	18	30000	5680	5
Right	18	30000	5680	128
Orthodox	18	30000	5680	179
Arab-Israeli	18	30000	5680	2
Secular Centre	18	30000	5680	14
Left	18	30000	5690	9
Micro	18	30000	5690	10
Right	18	30000	5690	143
Orthodox	18	30000	5690	264
Arab-Israeli	18	30000	5690	0
Secular Centre	18	30000	5690	31
Left	18	30000	5720	6
Micro	18	30000	5720	2
Right	18	30000	5720	130
Orthodox	18	30000	5720	50
Arab-Israeli	18	30000	5720	1
Secular Centre	18	30000	5720	22
Left	18	30000	5730	9
Micro	18	30000	5730	4
Right	18	30000	5730	180
Orthodox	18	30000	5730	153
Arab-Israeli	18	30000	5730	0
Secular Centre	18	30000	5730	23
Left	18	30000	5740	10
Micro	18	30000	5740	8
Right	18	30000	5740	193
Orthodox	18	30000	5740	116
Arab-Israeli	18	30000	5740	4
Secular Centre	18	30000	5740	22
Left	18	30000	5750	8
Micro	18	30000	5750	7
Right	18	30000	5750	200
Orthodox	18	30000	5750	116
Arab-Israeli	18	30000	5750	1
Secular Centre	18	30000	5750	21
Left	18	30000	5760	5
Micro	18	30000	5760	4
Right	18	30000	5760	106
Orthodox	18	30000	5760	112
Arab-Israeli	18	30000	5760	2
Secular Centre	18	30000	5760	16
Left	18	30000	5770	0
Micro	18	30000	5770	0
Right	18	30000	5770	15
Orthodox	18	30000	5770	386
Arab-Israeli	18	30000	5770	0
Secular Centre	18	30000	5770	1
Left	18	30000	5780	6
Micro	18	30000	5780	3
Right	18	30000	5780	65
Orthodox	18	30000	5780	381
Arab-Israeli	18	30000	5780	0
Secular Centre	18	30000	5780	5
Left	18	30000	5790	13
Micro	18	30000	5790	10
Right	18	30000	5790	197
Orthodox	18	30000	5790	139
Arab-Israeli	18	30000	5790	0
Secular Centre	18	30000	5790	59
Left	18	30000	5870	27
Micro	18	30000	5870	16
Right	18	30000	5870	191
Orthodox	18	30000	5870	30
Arab-Israeli	18	30000	5870	1
Secular Centre	18	30000	5870	65
Left	18	30000	5880	1
Micro	18	30000	5880	0
Right	18	30000	5880	15
Orthodox	18	30000	5880	431
Arab-Israeli	18	30000	5880	0
Secular Centre	18	30000	5880	1
Left	18	30000	5890	8
Micro	18	30000	5890	4
Right	18	30000	5890	41
Orthodox	18	30000	5890	285
Arab-Israeli	18	30000	5890	0
Secular Centre	18	30000	5890	4
Left	18	30000	5900	17
Micro	18	30000	5900	25
Right	18	30000	5900	192
Orthodox	18	30000	5900	12
Arab-Israeli	18	30000	5900	1
Secular Centre	18	30000	5900	46
Left	18	30000	5910	46
Micro	18	30000	5910	17
Right	18	30000	5910	231
Orthodox	18	30000	5910	29
Arab-Israeli	18	30000	5910	1
Secular Centre	18	30000	5910	67
Left	18	30000	5920	45
Micro	18	30000	5920	14
Right	18	30000	5920	191
Orthodox	18	30000	5920	30
Arab-Israeli	18	30000	5920	0
Secular Centre	18	30000	5920	84
Left	18	30000	5930	35
Micro	18	30000	5930	8
Right	18	30000	5930	244
Orthodox	18	30000	5930	43
Arab-Israeli	18	30000	5930	0
Secular Centre	18	30000	5930	66
Left	18	30000	5940	40
Micro	18	30000	5940	16
Right	18	30000	5940	207
Orthodox	18	30000	5940	60
Arab-Israeli	18	30000	5940	4
Secular Centre	18	30000	5940	57
Left	18	30000	5950	13
Micro	18	30000	5950	6
Right	18	30000	5950	192
Orthodox	18	30000	5950	35
Arab-Israeli	18	30000	5950	1
Secular Centre	18	30000	5950	40
Left	18	30000	5960	30
Micro	18	30000	5960	11
Right	18	30000	5960	220
Orthodox	18	30000	5960	55
Arab-Israeli	18	30000	5960	0
Secular Centre	18	30000	5960	49
Left	18	30000	5970	6
Micro	18	30000	5970	28
Right	18	30000	5970	111
Orthodox	18	30000	5970	43
Arab-Israeli	18	30000	5970	0
Secular Centre	18	30000	5970	24
Left	18	30000	5980	49
Micro	18	30000	5980	11
Right	18	30000	5980	204
Orthodox	18	30000	5980	30
Arab-Israeli	18	30000	5980	2
Secular Centre	18	30000	5980	88
Left	18	30000	5990	46
Micro	18	30000	5990	12
Right	18	30000	5990	237
Orthodox	18	30000	5990	16
Arab-Israeli	18	30000	5990	2
Secular Centre	18	30000	5990	91
Left	18	30000	6000	20
Micro	18	30000	6000	17
Right	18	30000	6000	230
Orthodox	18	30000	6000	84
Arab-Israeli	18	30000	6000	6
Secular Centre	18	30000	6000	53
Left	18	30000	6030	4
Micro	18	30000	6030	1
Right	18	30000	6030	12
Orthodox	18	30000	6030	2
Arab-Israeli	18	30000	6030	45
Secular Centre	18	30000	6030	3
Left	18	30000	6130	77
Micro	18	30000	6130	31
Right	18	30000	6130	193
Orthodox	18	30000	6130	36
Arab-Israeli	18	30000	6130	3
Secular Centre	18	30000	6130	124
Left	18	30000	6150	2
Micro	18	30000	6150	0
Right	18	30000	6150	3
Orthodox	18	30000	6150	0
Arab-Israeli	18	30000	6150	1
Secular Centre	18	30000	6150	2
Left	18	30000	6230	5
Micro	18	30000	6230	1
Right	18	30000	6230	63
Orthodox	18	30000	6230	18
Arab-Israeli	18	30000	6230	9
Secular Centre	18	30000	6230	2
Left	18	30000	6310	1
Micro	18	30000	6310	0
Right	18	30000	6310	4
Orthodox	18	30000	6310	0
Arab-Israeli	18	30000	6310	191
Secular Centre	18	30000	6310	0
Left	18	30000	6340	39
Micro	18	30000	6340	22
Right	18	30000	6340	174
Orthodox	18	30000	6340	41
Arab-Israeli	18	30000	6340	1
Secular Centre	18	30000	6340	77
Left	18	30000	6350	21
Micro	18	30000	6350	17
Right	18	30000	6350	212
Orthodox	18	30000	6350	34
Arab-Israeli	18	30000	6350	3
Secular Centre	18	30000	6350	66
Left	18	30000	6370	20
Micro	18	30000	6370	3
Right	18	30000	6370	205
Orthodox	18	30000	6370	32
Arab-Israeli	18	30000	6370	1
Secular Centre	18	30000	6370	39
Left	18	30000	6380	17
Micro	18	30000	6380	8
Right	18	30000	6380	160
Orthodox	18	30000	6380	46
Arab-Israeli	18	30000	6380	3
Secular Centre	18	30000	6380	41
Left	18	30000	6390	70
Micro	18	30000	6390	20
Right	18	30000	6390	200
Orthodox	18	30000	6390	29
Arab-Israeli	18	30000	6390	2
Secular Centre	18	30000	6390	109
Left	18	30000	6400	46
Micro	18	30000	6400	16
Right	18	30000	6400	186
Orthodox	18	30000	6400	32
Arab-Israeli	18	30000	6400	4
Secular Centre	18	30000	6400	100
Left	18	30000	6410	40
Micro	18	30000	6410	13
Right	18	30000	6410	200
Orthodox	18	30000	6410	37
Arab-Israeli	18	30000	6410	0
Secular Centre	18	30000	6410	88
Left	18	30000	6420	34
Micro	18	30000	6420	19
Right	18	30000	6420	167
Orthodox	18	30000	6420	12
Arab-Israeli	18	30000	6420	2
Secular Centre	18	30000	6420	75
Left	18	30000	6430	27
Micro	18	30000	6430	20
Right	18	30000	6430	156
Orthodox	18	30000	6430	14
Arab-Israeli	18	30000	6430	4
Secular Centre	18	30000	6430	46
Left	18	30000	6440	52
Micro	18	30000	6440	12
Right	18	30000	6440	242
Orthodox	18	30000	6440	24
Arab-Israeli	18	30000	6440	1
Secular Centre	18	30000	6440	128
Left	18	30000	6490	33
Micro	18	30000	6490	10
Right	18	30000	6490	96
Orthodox	18	30000	6490	28
Arab-Israeli	18	30000	6490	0
Secular Centre	18	30000	6490	45
Left	18	30000	6500	3
Micro	18	30000	6500	8
Right	18	30000	6500	121
Orthodox	18	30000	6500	127
Arab-Israeli	18	30000	6500	0
Secular Centre	18	30000	6500	17
Left	18	30000	6510	2
Micro	18	30000	6510	3
Right	18	30000	6510	95
Orthodox	18	30000	6510	232
Arab-Israeli	18	30000	6510	0
Secular Centre	18	30000	6510	12
Left	18	30000	6580	3
Micro	18	30000	6580	6
Right	18	30000	6580	52
Orthodox	18	30000	6580	311
Arab-Israeli	18	30000	6580	0
Secular Centre	18	30000	6580	2
Left	18	30000	6590	21
Micro	18	30000	6590	4
Right	18	30000	6590	205
Orthodox	18	30000	6590	220
Arab-Israeli	18	30000	6590	0
Secular Centre	18	30000	6590	19
Left	18	30000	6600	14
Micro	18	30000	6600	8
Right	18	30000	6600	151
Orthodox	18	30000	6600	265
Arab-Israeli	18	30000	6600	1
Secular Centre	18	30000	6600	32
Left	18	30000	6680	17
Micro	18	30000	6680	3
Right	18	30000	6680	31
Orthodox	18	30000	6680	10
Arab-Israeli	18	30000	6680	19
Secular Centre	18	30000	6680	17
Left	18	30000	6690	41
Micro	18	30000	6690	19
Right	18	30000	6690	325
Orthodox	18	30000	6690	39
Arab-Israeli	18	30000	6690	0
Secular Centre	18	30000	6690	55
Left	18	30000	6700	7
Micro	18	30000	6700	0
Right	18	30000	6700	17
Orthodox	18	30000	6700	1
Arab-Israeli	18	30000	6700	8
Secular Centre	18	30000	6700	2
Left	18	30000	6710	52
Micro	18	30000	6710	19
Right	18	30000	6710	239
Orthodox	18	30000	6710	107
Arab-Israeli	18	30000	6710	4
Secular Centre	18	30000	6710	72
Left	18	30000	6720	23
Micro	18	30000	6720	8
Right	18	30000	6720	125
Orthodox	18	30000	6720	258
Arab-Israeli	18	30000	6720	0
Secular Centre	18	30000	6720	28
Left	18	30000	6730	32
Micro	18	30000	6730	6
Right	18	30000	6730	228
Orthodox	18	30000	6730	63
Arab-Israeli	18	30000	6730	1
Secular Centre	18	30000	6730	62
Left	18	30000	6740	17
Micro	18	30000	6740	15
Right	18	30000	6740	167
Orthodox	18	30000	6740	34
Arab-Israeli	18	30000	6740	0
Secular Centre	18	30000	6740	52
Left	18	30000	6750	51
Micro	18	30000	6750	12
Right	18	30000	6750	260
Orthodox	18	30000	6750	84
Arab-Israeli	18	30000	6750	2
Secular Centre	18	30000	6750	69
Left	18	30000	6760	26
Micro	18	30000	6760	9
Right	18	30000	6760	233
Orthodox	18	30000	6760	52
Arab-Israeli	18	30000	6760	0
Secular Centre	18	30000	6760	59
Left	18	30000	6770	27
Micro	18	30000	6770	9
Right	18	30000	6770	206
Orthodox	18	30000	6770	32
Arab-Israeli	18	30000	6770	4
Secular Centre	18	30000	6770	78
Left	18	30000	6780	33
Micro	18	30000	6780	16
Right	18	30000	6780	277
Orthodox	18	30000	6780	35
Arab-Israeli	18	30000	6780	2
Secular Centre	18	30000	6780	90
Left	18	30000	6790	14
Micro	18	30000	6790	7
Right	18	30000	6790	212
Orthodox	18	30000	6790	53
Arab-Israeli	18	30000	6790	2
Secular Centre	18	30000	6790	44
Left	18	30000	6800	64
Micro	18	30000	6800	14
Right	18	30000	6800	261
Orthodox	18	30000	6800	41
Arab-Israeli	18	30000	6800	0
Secular Centre	18	30000	6800	93
Left	18	30000	6810	14
Micro	18	30000	6810	4
Right	18	30000	6810	225
Orthodox	18	30000	6810	42
Arab-Israeli	18	30000	6810	1
Secular Centre	18	30000	6810	68
Left	18	30000	6820	22
Micro	18	30000	6820	11
Right	18	30000	6820	243
Orthodox	18	30000	6820	51
Arab-Israeli	18	30000	6820	4
Secular Centre	18	30000	6820	71
Left	18	30000	6830	45
Micro	18	30000	6830	13
Right	18	30000	6830	234
Orthodox	18	30000	6830	43
Arab-Israeli	18	30000	6830	1
Secular Centre	18	30000	6830	72
Left	18	30000	6840	30
Micro	18	30000	6840	16
Right	18	30000	6840	222
Orthodox	18	30000	6840	57
Arab-Israeli	18	30000	6840	0
Secular Centre	18	30000	6840	57
Left	18	30000	6850	37
Micro	18	30000	6850	12
Right	18	30000	6850	277
Orthodox	18	30000	6850	61
Arab-Israeli	18	30000	6850	0
Secular Centre	18	30000	6850	62
Left	18	30000	6860	102
Micro	18	30000	6860	22
Right	18	30000	6860	221
Orthodox	18	30000	6860	9
Arab-Israeli	18	30000	6860	0
Secular Centre	18	30000	6860	150
Left	18	30000	6870	49
Micro	18	30000	6870	9
Right	18	30000	6870	265
Orthodox	18	30000	6870	59
Arab-Israeli	18	30000	6870	0
Secular Centre	18	30000	6870	90
Left	18	30000	6880	17
Micro	18	30000	6880	4
Right	18	30000	6880	254
Orthodox	18	30000	6880	61
Arab-Israeli	18	30000	6880	0
Secular Centre	18	30000	6880	58
Left	18	30000	6890	35
Micro	18	30000	6890	12
Right	18	30000	6890	282
Orthodox	18	30000	6890	61
Arab-Israeli	18	30000	6890	0
Secular Centre	18	30000	6890	57
Left	18	30000	6900	2
Micro	18	30000	6900	1
Right	18	30000	6900	26
Orthodox	18	30000	6900	10
Arab-Israeli	18	30000	6900	0
Secular Centre	18	30000	6900	2
Left	18	30000	6910	26
Micro	18	30000	6910	8
Right	18	30000	6910	187
Orthodox	18	30000	6910	50
Arab-Israeli	18	30000	6910	1
Secular Centre	18	30000	6910	35
Left	18	30000	6920	50
Micro	18	30000	6920	16
Right	18	30000	6920	251
Orthodox	18	30000	6920	54
Arab-Israeli	18	30000	6920	0
Secular Centre	18	30000	6920	80
Left	18	30000	6930	40
Micro	18	30000	6930	7
Right	18	30000	6930	287
Orthodox	18	30000	6930	48
Arab-Israeli	18	30000	6930	2
Secular Centre	18	30000	6930	92
Left	18	30000	6940	0
Micro	18	30000	6940	0
Right	18	30000	6940	33
Orthodox	18	30000	6940	457
Arab-Israeli	18	30000	6940	0
Secular Centre	18	30000	6940	0
Left	18	30000	6970	1
Micro	18	30000	6970	0
Right	18	30000	6970	31
Orthodox	18	30000	6970	512
Arab-Israeli	18	30000	6970	1
Secular Centre	18	30000	6970	1
Left	18	30000	6980	4
Micro	18	30000	6980	5
Right	18	30000	6980	171
Orthodox	18	30000	6980	97
Arab-Israeli	18	30000	6980	0
Secular Centre	18	30000	6980	19
Left	18	30000	6990	4
Micro	18	30000	6990	3
Right	18	30000	6990	157
Orthodox	18	30000	6990	240
Arab-Israeli	18	30000	6990	1
Secular Centre	18	30000	6990	15
Left	18	30000	7000	3
Micro	18	30000	7000	4
Right	18	30000	7000	133
Orthodox	18	30000	7000	205
Arab-Israeli	18	30000	7000	2
Secular Centre	18	30000	7000	18
Left	18	30000	7010	4
Micro	18	30000	7010	7
Right	18	30000	7010	130
Orthodox	18	30000	7010	88
Arab-Israeli	18	30000	7010	0
Secular Centre	18	30000	7010	12
Left	18	30000	7020	4
Micro	18	30000	7020	4
Right	18	30000	7020	132
Orthodox	18	30000	7020	67
Arab-Israeli	18	30000	7020	0
Secular Centre	18	30000	7020	20
Left	18	30000	7030	1
Micro	18	30000	7030	0
Right	18	30000	7030	13
Orthodox	18	30000	7030	517
Arab-Israeli	18	30000	7030	0
Secular Centre	18	30000	7030	1
Left	18	30000	7040	9
Micro	18	30000	7040	11
Right	18	30000	7040	115
Orthodox	18	30000	7040	140
Arab-Israeli	18	30000	7040	1
Secular Centre	18	30000	7040	18
Left	18	30000	7050	10
Micro	18	30000	7050	6
Right	18	30000	7050	187
Orthodox	18	30000	7050	224
Arab-Israeli	18	30000	7050	1
Secular Centre	18	30000	7050	23
Left	18	30000	7060	49
Micro	18	30000	7060	26
Right	18	30000	7060	253
Orthodox	18	30000	7060	71
Arab-Israeli	18	30000	7060	1
Secular Centre	18	30000	7060	86
Left	18	30000	7070	2
Micro	18	30000	7070	5
Right	18	30000	7070	52
Orthodox	18	30000	7070	347
Arab-Israeli	18	30000	7070	0
Secular Centre	18	30000	7070	4
Left	18	30000	7080	13
Micro	18	30000	7080	5
Right	18	30000	7080	123
Orthodox	18	30000	7080	172
Arab-Israeli	18	30000	7080	1
Secular Centre	18	30000	7080	28
Left	18	30000	7090	82
Micro	18	30000	7090	54
Right	18	30000	7090	257
Orthodox	18	30000	7090	40
Arab-Israeli	18	30000	7090	2
Secular Centre	18	30000	7090	92
Left	18	30000	7100	8
Micro	18	30000	7100	8
Right	18	30000	7100	128
Orthodox	18	30000	7100	251
Arab-Israeli	18	30000	7100	0
Secular Centre	18	30000	7100	13
Left	18	30000	7110	4
Micro	18	30000	7110	5
Right	18	30000	7110	82
Orthodox	18	30000	7110	368
Arab-Israeli	18	30000	7110	0
Secular Centre	18	30000	7110	9
Left	18	30000	7120	1
Micro	18	30000	7120	2
Right	18	30000	7120	70
Orthodox	18	30000	7120	359
Arab-Israeli	18	30000	7120	3
Secular Centre	18	30000	7120	14
Left	18	30000	7130	15
Micro	18	30000	7130	8
Right	18	30000	7130	159
Orthodox	18	30000	7130	113
Arab-Israeli	18	30000	7130	4
Secular Centre	18	30000	7130	38
Left	18	30000	7140	12
Micro	18	30000	7140	2
Right	18	30000	7140	143
Orthodox	18	30000	7140	84
Arab-Israeli	18	30000	7140	0
Secular Centre	18	30000	7140	15
Left	18	30000	7150	114
Micro	18	30000	7150	28
Right	18	30000	7150	116
Orthodox	18	30000	7150	12
Arab-Israeli	18	30000	7150	6
Secular Centre	18	30000	7150	97
Left	18	30000	7160	114
Micro	18	30000	7160	18
Right	18	30000	7160	96
Orthodox	18	30000	7160	21
Arab-Israeli	18	30000	7160	9
Secular Centre	18	30000	7160	70
Left	18	30000	7170	50
Micro	18	30000	7170	15
Right	18	30000	7170	294
Orthodox	18	30000	7170	99
Arab-Israeli	18	30000	7170	2
Secular Centre	18	30000	7170	75
Left	18	30000	7180	9
Micro	18	30000	7180	3
Right	18	30000	7180	102
Orthodox	18	30000	7180	98
Arab-Israeli	18	30000	7180	0
Secular Centre	18	30000	7180	16
Left	18	30000	7190	14
Micro	18	30000	7190	8
Right	18	30000	7190	133
Orthodox	18	30000	7190	310
