Bloc	Knesset	Locality	Station	Votes
Orthodox	19	4660	30	37
Arab-Israeli	19	4660	30	0
Micro	19	4660	30	22
Right	19	4660	30	171
Secular Centre	19	4660	30	115
Sectoral	19	4660	30	8
Left	19	4660	40	28
Orthodox	19	4660	40	100
Arab-Israeli	19	4660	40	0
Micro	19	4660	40	27
Right	19	4660	40	216
Secular Centre	19	4660	40	61
Sectoral	19	4660	40	3
Left	19	4660	50	60
Orthodox	19	4660	50	55
Arab-Israeli	19	4660	50	0
Micro	19	4660	50	52
Right	19	4660	50	225
Secular Centre	19	4660	50	108
Sectoral	19	4660	50	7
Left	19	4660	60	22
Orthodox	19	4660	60	61
Arab-Israeli	19	4660	60	0
Micro	19	4660	60	29
Right	19	4660	60	190
Secular Centre	19	4660	60	68
Sectoral	19	4660	60	4
Left	19	4660	70	94
Orthodox	19	4660	70	22
Arab-Israeli	19	4660	70	1
Micro	19	4660	70	7
Right	19	4660	70	145
Secular Centre	19	4660	70	183
Sectoral	19	4660	70	6
Left	19	4660	80	60
Orthodox	19	4660	80	41
Arab-Israeli	19	4660	80	0
Micro	19	4660	80	26
Right	19	4660	80	208
Secular Centre	19	4660	80	143
Sectoral	19	4660	80	4
Left	19	7230	10	3
Orthodox	19	7230	10	82
Arab-Israeli	19	7230	10	0
Micro	19	7230	10	6
Right	19	7230	10	232
Secular Centre	19	7230	10	8
Sectoral	19	7230	10	0
Left	19	3730	10	128
Orthodox	19	3730	10	3
Arab-Israeli	19	3730	10	1
Micro	19	3730	10	18
Right	19	3730	10	67
Secular Centre	19	3730	10	166
Sectoral	19	3730	10	5
Left	19	3220	10	157
Orthodox	19	3220	10	4
Arab-Israeli	19	3220	10	2
Micro	19	3220	10	6
Right	19	3220	10	47
Secular Centre	19	3220	10	148
Sectoral	19	3220	10	4
Left	19	5720	10	204
Orthodox	19	5720	10	2
Arab-Israeli	19	5720	10	1
Micro	19	5720	10	16
Right	19	5720	10	36
Secular Centre	19	5720	10	49
Sectoral	19	5720	10	6
Left	19	36450	10	9
Orthodox	19	36450	10	1
Arab-Israeli	19	36450	10	0
Micro	19	36450	10	0
Right	19	36450	10	24
Secular Centre	19	36450	10	10
Sectoral	19	36450	10	1
Left	19	2420	10	219
Orthodox	19	2420	10	0
Arab-Israeli	19	2420	10	0
Micro	19	2420	10	9
Right	19	2420	10	38
Secular Centre	19	2420	10	97
Sectoral	19	2420	10	4
Left	19	2420	20	209
Orthodox	19	2420	20	3
Arab-Israeli	19	2420	20	1
Micro	19	2420	20	13
Right	19	2420	20	31
Secular Centre	19	2420	20	86
Sectoral	19	2420	20	2
Left	19	3530	10	26
Orthodox	19	3530	10	0
Arab-Israeli	19	3530	10	0
Micro	19	3530	10	3
Right	19	3530	10	4
Secular Centre	19	3530	10	18
Sectoral	19	3530	10	0
Left	19	7100	10	154
Orthodox	19	7100	10	21
Arab-Israeli	19	7100	10	2
Micro	19	7100	10	10
Right	19	7100	10	84
Secular Centre	19	7100	10	101
Sectoral	19	7100	10	5
Left	19	7100	20	186
Orthodox	19	7100	20	14
Arab-Israeli	19	7100	20	4
Micro	19	7100	20	14
Right	19	7100	20	79
Secular Centre	19	7100	20	109
Sectoral	19	7100	20	3
Left	19	1430	10	240
Orthodox	19	1430	10	6
Arab-Israeli	19	1430	10	2
Micro	19	1430	10	7
Right	19	1430	10	20
Secular Centre	19	1430	10	115
Sectoral	19	1430	10	4
Left	19	35750	10	16
Orthodox	19	35750	10	32
Arab-Israeli	19	35750	10	1
Micro	19	35750	10	5
Right	19	35750	10	500
Secular Centre	19	35750	10	25
Sectoral	19	35750	10	5
Left	19	8770	10	214
Orthodox	19	8770	10	3
Arab-Israeli	19	8770	10	3
Micro	19	8770	10	15
Right	19	8770	10	24
Secular Centre	19	8770	10	179
Sectoral	19	8770	10	7
Left	19	20330	10	1
Orthodox	19	20330	10	276
Arab-Israeli	19	20330	10	0
Micro	19	20330	10	3
Right	19	20330	10	11
Secular Centre	19	20330	10	3
Sectoral	19	20330	10	0
Left	19	1590	10	128
Orthodox	19	1590	10	3
Arab-Israeli	19	1590	10	1
Micro	19	1590	10	11
Right	19	1590	10	53
Secular Centre	19	1590	10	186
Sectoral	19	1590	10	6
Left	19	8000	10	128
Orthodox	19	8000	10	5
Arab-Israeli	19	8000	10	1
Micro	19	8000	10	10
Right	19	8000	10	80
Secular Centre	19	8000	10	173
Sectoral	19	8000	10	4
Left	19	10500	10	100
Orthodox	19	10500	10	27
Arab-Israeli	19	10500	10	1
Micro	19	10500	10	3
Right	19	10500	10	229
Secular Centre	19	10500	10	193
Sectoral	19	10500	10	4
Left	19	10500	20	104
Orthodox	19	10500	20	26
Arab-Israeli	19	10500	20	1
Micro	19	10500	20	8
Right	19	10500	20	163
Secular Centre	19	10500	20	179
Sectoral	19	10500	20	4
Left	19	2880	10	166
Orthodox	19	2880	10	11
Arab-Israeli	19	2880	10	2
Micro	19	2880	10	12
Right	19	2880	10	97
Secular Centre	19	2880	10	223
Sectoral	19	2880	10	3
Left	19	2650	10	15
Orthodox	19	2650	10	66
Arab-Israeli	19	2650	10	0
Micro	19	2650	10	2
Right	19	2650	10	71
Secular Centre	19	2650	10	18
Sectoral	19	2650	10	5
Left	19	2000	10	98
Orthodox	19	2000	10	1
Arab-Israeli	19	2000	10	4
Micro	19	2000	10	22
Right	19	2000	10	15
Secular Centre	19	2000	10	84
Sectoral	19	2000	10	2
Left	19	3260	10	152
Orthodox	19	3260	10	10
Arab-Israeli	19	3260	10	3
Micro	19	3260	10	13
Right	19	3260	10	64
Secular Centre	19	3260	10	166
Sectoral	19	3260	10	3
Left	19	3260	20	150
Orthodox	19	3260	20	7
Arab-Israeli	19	3260	20	1
Micro	19	3260	20	6
Right	19	3260	20	63
Secular Centre	19	3260	20	166
Sectoral	19	3260	20	2
Left	19	3260	30	192
Orthodox	19	3260	30	8
Arab-Israeli	19	3260	30	0
Micro	19	3260	30	11
Right	19	3260	30	46
Secular Centre	19	3260	30	172
Sectoral	19	3260	30	0
Left	19	4300	10	169
Orthodox	19	4300	10	2
Arab-Israeli	19	4300	10	2
Micro	19	4300	10	3
Right	19	4300	10	85
Secular Centre	19	4300	10	161
Sectoral	19	4300	10	3
Left	19	7510	10	1
Orthodox	19	7510	10	70
Arab-Israeli	19	7510	10	0
Micro	19	7510	10	6
Right	19	7510	10	179
Secular Centre	19	7510	10	8
Sectoral	19	7510	10	2
Left	19	7840	10	98
Orthodox	19	7840	10	20
Arab-Israeli	19	7840	10	4
Micro	19	7840	10	11
Right	19	7840	10	133
Secular Centre	19	7840	10	162
Sectoral	19	7840	10	6
Left	19	160	10	211
Orthodox	19	160	10	4
Arab-Israeli	19	160	10	5
Micro	19	160	10	14
Right	19	160	10	6
Secular Centre	19	160	10	45
Sectoral	19	160	10	1
Left	19	6720	10	75
Orthodox	19	6720	10	30
Arab-Israeli	19	6720	10	1
Micro	19	6720	10	10
Right	19	6720	10	91
Secular Centre	19	6720	10	82
Sectoral	19	6720	10	6
Left	19	2020	10	99
Orthodox	19	2020	10	4
Arab-Israeli	19	2020	10	0
Micro	19	2020	10	7
Right	19	2020	10	20
Secular Centre	19	2020	10	69
Sectoral	19	2020	10	3
Left	19	3010	10	28
Orthodox	19	3010	10	53
Arab-Israeli	19	3010	10	0
Micro	19	3010	10	8
Right	19	3010	10	124
Secular Centre	19	3010	10	72
Sectoral	19	3010	10	2
Left	19	7560	10	60
Orthodox	19	7560	10	32
Arab-Israeli	19	7560	10	0
Micro	19	7560	10	6
Right	19	7560	10	99
Secular Centre	19	7560	10	52
Sectoral	19	7560	10	5
Left	19	7560	20	52
Orthodox	19	7560	20	32
Arab-Israeli	19	7560	20	0
Micro	19	7560	20	4
Right	19	7560	20	112
Secular Centre	19	7560	20	113
Sectoral	19	7560	20	3
Left	19	6040	10	45
Orthodox	19	6040	10	57
Arab-Israeli	19	6040	10	0
Micro	19	6040	10	45
Right	19	6040	10	272
Secular Centre	19	6040	10	52
Sectoral	19	6040	10	3
Left	19	5980	10	231
Orthodox	19	5980	10	4
Arab-Israeli	19	5980	10	0
Micro	19	5980	10	4
Right	19	5980	10	51
Secular Centre	19	5980	10	139
Sectoral	19	5980	10	4
Left	19	3650	10	142
Orthodox	19	3650	10	1
Arab-Israeli	19	3650	10	1
Micro	19	3650	10	25
Right	19	3650	10	14
Secular Centre	19	3650	10	52
Sectoral	19	3650	10	1
Left	19	8480	10	2
Orthodox	19	8480	10	26
Arab-Israeli	19	8480	10	0
Micro	19	8480	10	1
Right	19	8480	10	200
Secular Centre	19	8480	10	1
Sectoral	19	8480	10	0
Left	19	11620	10	21
Orthodox	19	11620	10	13
Arab-Israeli	19	11620	10	0
Micro	19	11620	10	0
Right	19	11620	10	163
Secular Centre	19	11620	10	6
Sectoral	19	11620	10	0
Left	19	92000	10	24
Orthodox	19	92000	10	84
Arab-Israeli	19	92000	10	4
Micro	19	92000	10	13
Right	19	92000	10	236
Secular Centre	19	92000	10	51
Sectoral	19	92000	10	6
Left	19	92000	20	21
Orthodox	19	92000	20	145
Arab-Israeli	19	92000	20	1
Micro	19	92000	20	17
Right	19	92000	20	173
Secular Centre	19	92000	20	40
Sectoral	19	92000	20	2
Left	19	92000	30	22
Orthodox	19	92000	30	199
Arab-Israeli	19	92000	30	1
Micro	19	92000	30	10
Right	19	92000	30	199
Secular Centre	19	92000	30	31
Sectoral	19	92000	30	1
Left	19	92000	40	15
Orthodox	19	92000	40	91
Arab-Israeli	19	92000	40	1
Micro	19	92000	40	6
Right	19	92000	40	172
Secular Centre	19	92000	40	32
Sectoral	19	92000	40	2
Left	19	92000	50	20
Orthodox	19	92000	50	105
Arab-Israeli	19	92000	50	0
Micro	19	92000	50	13
Right	19	92000	50	246
Secular Centre	19	92000	50	43
Sectoral	19	92000	50	5
Left	19	92000	60	28
Orthodox	19	92000	60	130
Arab-Israeli	19	92000	60	0
Micro	19	92000	60	9
Right	19	92000	60	230
Secular Centre	19	92000	60	41
Sectoral	19	92000	60	3
Left	19	92000	70	12
Orthodox	19	92000	70	73
Arab-Israeli	19	92000	70	0
Micro	19	92000	70	4
Right	19	92000	70	175
Secular Centre	19	92000	70	15
Sectoral	19	92000	70	1
Left	19	92000	80	28
Orthodox	19	92000	80	67
Arab-Israeli	19	92000	80	0
Micro	19	92000	80	2
Right	19	92000	80	185
Secular Centre	19	92000	80	34
Sectoral	19	92000	80	3
Left	19	92000	90	13
Orthodox	19	92000	90	190
Arab-Israeli	19	92000	90	1
Micro	19	92000	90	13
Right	19	92000	90	141
Secular Centre	19	92000	90	25
Sectoral	19	92000	90	6
Left	19	92000	100	23
Orthodox	19	92000	100	131
Arab-Israeli	19	92000	100	0
Micro	19	92000	100	4
Right	19	92000	100	291
Secular Centre	19	92000	100	37
Sectoral	19	92000	100	5
Left	19	92000	120	26
Orthodox	19	92000	120	144
Arab-Israeli	19	92000	120	0
Micro	19	92000	120	18
Right	19	92000	120	213
Secular Centre	19	92000	120	24
Sectoral	19	92000	120	5
Left	19	92000	130	19
Orthodox	19	92000	130	57
Arab-Israeli	19	92000	130	0
Micro	19	92000	130	0
Right	19	92000	130	156
Secular Centre	19	92000	130	43
Sectoral	19	92000	130	2
Left	19	92000	140	17
Orthodox	19	92000	140	92
Arab-Israeli	19	92000	140	1
Micro	19	92000	140	14
Right	19	92000	140	291
Secular Centre	19	92000	140	47
Sectoral	19	92000	140	4
Left	19	92000	150	25
Orthodox	19	92000	150	93
Arab-Israeli	19	92000	150	0
Micro	19	92000	150	3
Right	19	92000	150	286
Secular Centre	19	92000	150	50
Sectoral	19	92000	150	3
Left	19	92000	160	16
Orthodox	19	92000	160	87
Arab-Israeli	19	92000	160	0
Micro	19	92000	160	5
Right	19	92000	160	250
Secular Centre	19	92000	160	50
Sectoral	19	92000	160	5
Left	19	92000	170	28
Orthodox	19	92000	170	151
Arab-Israeli	19	92000	170	1
Micro	19	92000	170	5
Right	19	92000	170	191
Secular Centre	19	92000	170	17
Sectoral	19	92000	170	9
Left	19	92000	180	16
Orthodox	19	92000	180	147
Arab-Israeli	19	92000	180	1
Micro	19	92000	180	15
Right	19	92000	180	177
Secular Centre	19	92000	180	27
Sectoral	19	92000	180	6
Left	19	92000	190	13
Orthodox	19	92000	190	161
Arab-Israeli	19	92000	190	0
Micro	19	92000	190	15
Right	19	92000	190	171
Secular Centre	19	92000	190	25
Sectoral	19	92000	190	3
Left	19	92000	200	24
Orthodox	19	92000	200	164
Arab-Israeli	19	92000	200	0
Micro	19	92000	200	8
Right	19	92000	200	198
Secular Centre	19	92000	200	33
Sectoral	19	92000	200	4
Left	19	92000	210	17
Orthodox	19	92000	210	148
Arab-Israeli	19	92000	210	0
Micro	19	92000	210	3
Right	19	92000	210	203
Secular Centre	19	92000	210	35
Sectoral	19	92000	210	4
Left	19	92000	220	17
Orthodox	19	92000	220	66
Arab-Israeli	19	92000	220	0
Micro	19	92000	220	0
Right	19	92000	220	169
Secular Centre	19	92000	220	42
Sectoral	19	92000	220	1
Left	19	26100	10	19
Orthodox	19	26100	10	94
Arab-Israeli	19	26100	10	0
Micro	19	26100	10	10
Right	19	26100	10	206
Secular Centre	19	26100	10	33
Sectoral	19	26100	10	2
Left	19	26100	20	34
Orthodox	19	26100	20	115
Arab-Israeli	19	26100	20	2
Micro	19	26100	20	18
Right	19	26100	20	210
Secular Centre	19	26100	20	37
Sectoral	19	26100	20	4
Left	19	26100	30	14
Orthodox	19	26100	30	102
Arab-Israeli	19	26100	30	3
Micro	19	26100	30	10
Right	19	26100	30	219
Secular Centre	19	26100	30	25
Sectoral	19	26100	30	4
Left	19	26100	40	19
Orthodox	19	26100	40	82
Arab-Israeli	19	26100	40	0
Micro	19	26100	40	10
Right	19	26100	40	233
Secular Centre	19	26100	40	38
Sectoral	19	26100	40	1
Left	19	26100	50	35
Orthodox	19	26100	50	61
Arab-Israeli	19	26100	50	3
Micro	19	26100	50	8
Right	19	26100	50	177
Secular Centre	19	26100	50	29
Sectoral	19	26100	50	0
Left	19	26100	60	32
Orthodox	19	26100	60	70
Arab-Israeli	19	26100	60	2
Micro	19	26100	60	7
Right	19	26100	60	206
Secular Centre	19	26100	60	35
Sectoral	19	26100	60	4
Left	19	26100	70	14
Orthodox	19	26100	70	98
Arab-Israeli	19	26100	70	3
Micro	19	26100	70	18
Right	19	26100	70	187
Secular Centre	19	26100	70	18
Sectoral	19	26100	70	4
Left	19	26100	80	35
Orthodox	19	26100	80	117
Arab-Israeli	19	26100	80	1
Micro	19	26100	80	5
Right	19	26100	80	242
Secular Centre	19	26100	80	38
Sectoral	19	26100	80	2
Left	19	26100	90	21
Orthodox	19	26100	90	104
Arab-Israeli	19	26100	90	0
Micro	19	26100	90	18
Right	19	26100	90	207
Secular Centre	19	26100	90	37
Sectoral	19	26100	90	1
Left	19	26100	100	16
Orthodox	19	26100	100	114
Arab-Israeli	19	26100	100	0
Micro	19	26100	100	7
Right	19	26100	100	207
Secular Centre	19	26100	100	25
Sectoral	19	26100	100	1
Left	19	26100	120	18
Orthodox	19	26100	120	42
Arab-Israeli	19	26100	120	4
Micro	19	26100	120	7
Right	19	26100	120	267
Secular Centre	19	26100	120	20
Sectoral	19	26100	120	1
Left	19	26100	130	23
Orthodox	19	26100	130	60
Arab-Israeli	19	26100	130	0
Micro	19	26100	130	9
Right	19	26100	130	177
Secular Centre	19	26100	130	54
Sectoral	19	26100	130	4
Left	19	26100	140	15
Orthodox	19	26100	140	37
Arab-Israeli	19	26100	140	0
Micro	19	26100	140	8
Right	19	26100	140	327
Secular Centre	19	26100	140	35
Sectoral	19	26100	140	5
Left	19	26100	150	6
Orthodox	19	26100	150	47
Arab-Israeli	19	26100	150	0
Micro	19	26100	150	2
Right	19	26100	150	305
Secular Centre	19	26100	150	52
Sectoral	19	26100	150	0
Left	19	26100	160	42
Orthodox	19	26100	160	51
Arab-Israeli	19	26100	160	1
Micro	19	26100	160	9
Right	19	26100	160	263
Secular Centre	19	26100	160	78
Sectoral	19	26100	160	6
Left	19	26100	170	46
Orthodox	19	26100	170	70
Arab-Israeli	19	26100	170	2
Micro	19	26100	170	10
Right	19	26100	170	212
Secular Centre	19	26100	170	100
Sectoral	19	26100	170	8
Left	19	26100	180	18
Orthodox	19	26100	180	21
Arab-Israeli	19	26100	180	0
Micro	19	26100	180	11
Right	19	26100	180	228
Secular Centre	19	26100	180	17
Sectoral	19	26100	180	5
Left	19	26100	190	0
Orthodox	19	26100	190	510
Arab-Israeli	19	26100	190	0
Micro	19	26100	190	3
Right	19	26100	190	3
Secular Centre	19	26100	190	0
Sectoral	19	26100	190	1
Left	19	26100	200	27
Orthodox	19	26100	200	60
Arab-Israeli	19	26100	200	1
Micro	19	26100	200	13
Right	19	26100	200	271
Secular Centre	19	26100	200	67
Sectoral	19	26100	200	6
Left	19	26100	210	11
Orthodox	19	26100	210	61
Arab-Israeli	19	26100	210	0
Micro	19	26100	210	7
Right	19	26100	210	188
Secular Centre	19	26100	210	34
Sectoral	19	26100	210	5
Left	19	26100	220	20
Orthodox	19	26100	220	98
Arab-Israeli	19	26100	220	1
Micro	19	26100	220	5
Right	19	26100	220	223
Secular Centre	19	26100	220	44
Sectoral	19	26100	220	1
Left	19	26100	230	31
Orthodox	19	26100	230	109
Arab-Israeli	19	26100	230	0
Micro	19	26100	230	5
Right	19	26100	230	167
Secular Centre	19	26100	230	38
Sectoral	19	26100	230	6
Left	19	26100	240	2
Orthodox	19	26100	240	24
Arab-Israeli	19	26100	240	0
Micro	19	26100	240	0
Right	19	26100	240	263
Secular Centre	19	26100	240	38
Sectoral	19	26100	240	1
Left	19	26100	250	0
Orthodox	19	26100	250	526
Arab-Israeli	19	26100	250	0
Micro	19	26100	250	27
Right	19	26100	250	5
Secular Centre	19	26100	250	0
Sectoral	19	26100	250	0
Left	19	26100	260	18
Orthodox	19	26100	260	58
Arab-Israeli	19	26100	260	2
Micro	19	26100	260	16
Right	19	26100	260	228
Secular Centre	19	26100	260	52
Sectoral	19	26100	260	4
Left	19	26100	270	10
Orthodox	19	26100	270	59
Arab-Israeli	19	26100	270	0
Micro	19	26100	270	19
Right	19	26100	270	203
Secular Centre	19	26100	270	50
Sectoral	19	26100	270	0
Left	19	26100	280	31
Orthodox	19	26100	280	60
Arab-Israeli	19	26100	280	1
Micro	19	26100	280	17
Right	19	26100	280	276
Secular Centre	19	26100	280	49
Sectoral	19	26100	280	3
Left	19	26100	290	16
Orthodox	19	26100	290	27
Arab-Israeli	19	26100	290	0
Micro	19	26100	290	10
Right	19	26100	290	211
Secular Centre	19	26100	290	41
Sectoral	19	26100	290	4
Left	19	26100	300	2
Orthodox	19	26100	300	170
Arab-Israeli	19	26100	300	0
Micro	19	26100	300	7
Right	19	26100	300	240
Secular Centre	19	26100	300	5
Sectoral	19	26100	300	1
Left	19	26100	310	1
Orthodox	19	26100	310	358
Arab-Israeli	19	26100	310	0
Micro	19	26100	310	0
Right	19	26100	310	11
Secular Centre	19	26100	310	0
Sectoral	19	26100	310	0
Left	19	26100	320	29
Orthodox	19	26100	320	63
Arab-Israeli	19	26100	320	2
Micro	19	26100	320	13
Right	19	26100	320	317
Secular Centre	19	26100	320	45
Sectoral	19	26100	320	5
Left	19	26100	330	19
Orthodox	19	26100	330	65
Arab-Israeli	19	26100	330	0
Micro	19	26100	330	11
Right	19	26100	330	330
Secular Centre	19	26100	330	38
Sectoral	19	26100	330	7
Left	19	26100	340	0
Orthodox	19	26100	340	478
Arab-Israeli	19	26100	340	0
Micro	19	26100	340	3
Right	19	26100	340	1
Secular Centre	19	26100	340	0
Sectoral	19	26100	340	0
Left	19	26100	350	22
Orthodox	19	26100	350	55
Arab-Israeli	19	26100	350	1
Micro	19	26100	350	9
Right	19	26100	350	167
Secular Centre	19	26100	350	53
Sectoral	19	26100	350	6
Left	19	26100	360	20
Orthodox	19	26100	360	84
Arab-Israeli	19	26100	360	0
Micro	19	26100	360	10
Right	19	26100	360	191
Secular Centre	19	26100	360	99
Sectoral	19	26100	360	2
Left	19	26100	370	53
Orthodox	19	26100	370	89
Arab-Israeli	19	26100	370	2
Micro	19	26100	370	14
Right	19	26100	370	218
Secular Centre	19	26100	370	63
Sectoral	19	26100	370	8
Left	19	26100	390	0
Orthodox	19	26100	390	290
Arab-Israeli	19	26100	390	0
Micro	19	26100	390	0
Right	19	26100	390	1
Secular Centre	19	26100	390	0
Sectoral	19	26100	390	0
Left	19	26100	400	23
Orthodox	19	26100	400	34
Arab-Israeli	19	26100	400	0
Micro	19	26100	400	1
Right	19	26100	400	233
Secular Centre	19	26100	400	44
Sectoral	19	26100	400	2
Left	19	26100	410	18
Orthodox	19	26100	410	50
Arab-Israeli	19	26100	410	0
Micro	19	26100	410	8
Right	19	26100	410	208
Secular Centre	19	26100	410	53
Sectoral	19	26100	410	14
Left	19	26100	420	16
Orthodox	19	26100	420	13
Arab-Israeli	19	26100	420	1
Micro	19	26100	420	13
Right	19	26100	420	173
Secular Centre	19	26100	420	15
Sectoral	19	26100	420	1
Left	19	26100	430	15
Orthodox	19	26100	430	57
Arab-Israeli	19	26100	430	0
Micro	19	26100	430	12
Right	19	26100	430	117
Secular Centre	19	26100	430	8
Sectoral	19	26100	430	3
Left	19	26100	440	21
Orthodox	19	26100	440	37
Arab-Israeli	19	26100	440	0
Micro	19	26100	440	2
Right	19	26100	440	127
Secular Centre	19	26100	440	59
Sectoral	19	26100	440	2
Left	19	26100	450	16
Orthodox	19	26100	450	22
Arab-Israeli	19	26100	450	1
Micro	19	26100	450	5
Right	19	26100	450	196
Secular Centre	19	26100	450	34
Sectoral	19	26100	450	2
Left	19	26100	460	7
Orthodox	19	26100	460	23
Arab-Israeli	19	26100	460	0
Micro	19	26100	460	9
Right	19	26100	460	188
Secular Centre	19	26100	460	24
Sectoral	19	26100	460	0
Left	19	26100	500	1
Orthodox	19	26100	500	415
Arab-Israeli	19	26100	500	0
Micro	19	26100	500	6
Right	19	26100	500	23
Secular Centre	19	26100	500	0
Sectoral	19	26100	500	0
Left	19	26100	510	2
Orthodox	19	26100	510	533
Arab-Israeli	19	26100	510	0
Micro	19	26100	510	3
Right	19	26100	510	54
Secular Centre	19	26100	510	2
Sectoral	19	26100	510	1
Left	19	26100	520	0
Orthodox	19	26100	520	329
Arab-Israeli	19	26100	520	0
Micro	19	26100	520	15
Right	19	26100	520	273
Secular Centre	19	26100	520	4
Sectoral	19	26100	520	2
Left	19	26100	530	1
Orthodox	19	26100	530	294
Arab-Israeli	19	26100	530	0
Micro	19	26100	530	10
Right	19	26100	530	70
Secular Centre	19	26100	530	2
Sectoral	19	26100	530	1
Left	19	26100	540	1
Orthodox	19	26100	540	173
Arab-Israeli	19	26100	540	0
Micro	19	26100	540	12
Right	19	26100	540	267
Secular Centre	19	26100	540	4
Sectoral	19	26100	540	1
Left	19	26100	550	0
Orthodox	19	26100	550	166
Arab-Israeli	19	26100	550	0
Micro	19	26100	550	0
Right	19	26100	550	0
Secular Centre	19	26100	550	0
Sectoral	19	26100	550	0
Left	19	26100	560	1
Orthodox	19	26100	560	425
Arab-Israeli	19	26100	560	0
Micro	19	26100	560	8
Right	19	26100	560	17
Secular Centre	19	26100	560	1
Sectoral	19	26100	560	1
Left	19	26100	570	1
Orthodox	19	26100	570	207
Arab-Israeli	19	26100	570	0
Micro	19	26100	570	7
Right	19	26100	570	272
Secular Centre	19	26100	570	8
Sectoral	19	26100	570	0
Left	19	26100	580	0
Orthodox	19	26100	580	334
Arab-Israeli	19	26100	580	0
Micro	19	26100	580	6
Right	19	26100	580	35
Secular Centre	19	26100	580	0
Sectoral	19	26100	580	0
Left	19	26100	590	5
Orthodox	19	26100	590	186
Arab-Israeli	19	26100	590	0
Micro	19	26100	590	12
Right	19	26100	590	224
Secular Centre	19	26100	590	10
Sectoral	19	26100	590	1
Left	19	26100	600	1
Orthodox	19	26100	600	193
Arab-Israeli	19	26100	600	0
Micro	19	26100	600	1
Right	19	26100	600	10
Secular Centre	19	26100	600	1
Sectoral	19	26100	600	1
Left	19	26100	610	0
Orthodox	19	26100	610	311
Arab-Israeli	19	26100	610	0
Micro	19	26100	610	10
Right	19	26100	610	46
Secular Centre	19	26100	610	0
Sectoral	19	26100	610	1
Left	19	26100	620	0
Orthodox	19	26100	620	190
Arab-Israeli	19	26100	620	0
Micro	19	26100	620	1
Right	19	26100	620	13
Secular Centre	19	26100	620	1
Sectoral	19	26100	620	0
Left	19	26100	630	2
Orthodox	19	26100	630	387
Arab-Israeli	19	26100	630	1
Micro	19	26100	630	23
Right	19	26100	630	22
Secular Centre	19	26100	630	0
Sectoral	19	26100	630	2
Left	19	26100	640	3
Orthodox	19	26100	640	343
Arab-Israeli	19	26100	640	0
Micro	19	26100	640	5
Right	19	26100	640	148
Secular Centre	19	26100	640	2
Sectoral	19	26100	640	0
Left	19	26100	650	1
Orthodox	19	26100	650	266
Arab-Israeli	19	26100	650	0
Micro	19	26100	650	1
Right	19	26100	650	122
Secular Centre	19	26100	650	1
Sectoral	19	26100	650	1
Left	19	26100	660	3
Orthodox	19	26100	660	299
Arab-Israeli	19	26100	660	0
Micro	19	26100	660	6
Right	19	26100	660	148
Secular Centre	19	26100	660	5
Sectoral	19	26100	660	3
Left	19	26100	670	0
Orthodox	19	26100	670	456
Arab-Israeli	19	26100	670	0
Micro	19	26100	670	1
Right	19	26100	670	3
Secular Centre	19	26100	670	0
Sectoral	19	26100	670	0
Left	19	26100	680	0
Orthodox	19	26100	680	165
Arab-Israeli	19	26100	680	0
Micro	19	26100	680	0
Right	19	26100	680	3
Secular Centre	19	26100	680	0
Sectoral	19	26100	680	0
Left	19	26100	690	7
Orthodox	19	26100	690	164
Arab-Israeli	19	26100	690	1
Micro	19	26100	690	5
Right	19	26100	690	351
Secular Centre	19	26100	690	4
Sectoral	19	26100	690	2
Left	19	26100	700	0
Orthodox	19	26100	700	360
Arab-Israeli	19	26100	700	0
Micro	19	26100	700	3
Right	19	26100	700	18
Secular Centre	19	26100	700	2
Sectoral	19	26100	700	0
Left	19	26100	710	0
Orthodox	19	26100	710	512
Arab-Israeli	19	26100	710	0
Micro	19	26100	710	7
Right	19	26100	710	5
Secular Centre	19	26100	710	0
Sectoral	19	26100	710	0
Left	19	26100	720	0
Orthodox	19	26100	720	411
Arab-Israeli	19	26100	720	0
Micro	19	26100	720	11
Right	19	26100	720	41
Secular Centre	19	26100	720	1
Sectoral	19	26100	720	1
Left	19	26100	730	0
Orthodox	19	26100	730	315
Arab-Israeli	19	26100	730	0
Micro	19	26100	730	2
Right	19	26100	730	146
Secular Centre	19	26100	730	6
Sectoral	19	26100	730	0
Left	19	26100	740	1
Orthodox	19	26100	740	278
Arab-Israeli	19	26100	740	0
Micro	19	26100	740	10
Right	19	26100	740	44
Secular Centre	19	26100	740	1
Sectoral	19	26100	740	0
Left	19	26100	750	28
Orthodox	19	26100	750	77
Arab-Israeli	19	26100	750	3
Micro	19	26100	750	17
Right	19	26100	750	297
Secular Centre	19	26100	750	58
Sectoral	19	26100	750	6
Left	19	26100	760	4
Orthodox	19	26100	760	61
Arab-Israeli	19	26100	760	0
Micro	19	26100	760	2
Right	19	26100	760	307
Secular Centre	19	26100	760	41
Sectoral	19	26100	760	3
Left	19	26100	770	0
Orthodox	19	26100	770	258
Arab-Israeli	19	26100	770	0
Micro	19	26100	770	3
Right	19	26100	770	4
Secular Centre	19	26100	770	0
Sectoral	19	26100	770	0
Left	19	26100	780	1
Orthodox	19	26100	780	316
Arab-Israeli	19	26100	780	0
Micro	19	26100	780	3
Right	19	26100	780	33
Secular Centre	19	26100	780	5
Sectoral	19	26100	780	0
Left	19	26100	790	0
Orthodox	19	26100	790	467
Arab-Israeli	19	26100	790	0
Micro	19	26100	790	10
