Bloc	Knesset	Locality	Station	Votes
Orthodox	20	336	1	1
Arab-Israeli	20	336	1	0
Micro	20	336	1	1
Right	20	336	1	24
Secular Centre	20	336	1	52
Sectoral	20	336	1	11
Left	20	475	1	15
Orthodox	20	475	1	2
Arab-Israeli	20	475	1	231
Micro	20	475	1	6
Right	20	475	1	1
Secular Centre	20	475	1	1
Sectoral	20	475	1	0
Left	20	490	1	29
Orthodox	20	490	1	15
Arab-Israeli	20	490	1	519
Micro	20	490	1	4
Right	20	490	1	3
Secular Centre	20	490	1	2
Sectoral	20	490	1	2
Left	20	490	2	44
Orthodox	20	490	2	19
Arab-Israeli	20	490	2	533
Micro	20	490	2	6
Right	20	490	2	3
Secular Centre	20	490	2	4
Sectoral	20	490	2	1
Left	20	490	3	18
Orthodox	20	490	3	141
Arab-Israeli	20	490	3	486
Micro	20	490	3	1
Right	20	490	3	3
Secular Centre	20	490	3	4
Sectoral	20	490	3	0
Left	20	490	4	9
Orthodox	20	490	4	76
Arab-Israeli	20	490	4	417
Micro	20	490	4	8
Right	20	490	4	3
Secular Centre	20	490	4	11
Sectoral	20	490	4	0
Left	20	490	5	28
Orthodox	20	490	5	7
Arab-Israeli	20	490	5	381
Micro	20	490	5	7
Right	20	490	5	2
Secular Centre	20	490	5	3
Sectoral	20	490	5	1
Left	20	490	6	6
Orthodox	20	490	6	19
Arab-Israeli	20	490	6	534
Micro	20	490	6	2
Right	20	490	6	2
Secular Centre	20	490	6	0
Sectoral	20	490	6	0
Left	20	490	7	35
Orthodox	20	490	7	4
Arab-Israeli	20	490	7	558
Micro	20	490	7	0
Right	20	490	7	0
Secular Centre	20	490	7	0
Sectoral	20	490	7	0
Left	20	490	8	33
Orthodox	20	490	8	4
Arab-Israeli	20	490	8	541
Micro	20	490	8	4
Right	20	490	8	2
Secular Centre	20	490	8	0
Sectoral	20	490	8	0
Left	20	490	9	10
Orthodox	20	490	9	39
Arab-Israeli	20	490	9	511
Micro	20	490	9	6
Right	20	490	9	3
Secular Centre	20	490	9	3
Sectoral	20	490	9	1
Left	20	490	10	24
Orthodox	20	490	10	30
Arab-Israeli	20	490	10	496
Micro	20	490	10	3
Right	20	490	10	8
Secular Centre	20	490	10	0
Sectoral	20	490	10	0
Left	20	492	1	16
Orthodox	20	492	1	5
Arab-Israeli	20	492	1	580
Micro	20	492	1	0
Right	20	492	1	4
Secular Centre	20	492	1	1
Sectoral	20	492	1	0
Left	20	492	2	3
Orthodox	20	492	2	1
Arab-Israeli	20	492	2	469
Micro	20	492	2	4
Right	20	492	2	0
Secular Centre	20	492	2	5
Sectoral	20	492	2	0
Left	20	492	3	8
Orthodox	20	492	3	2
Arab-Israeli	20	492	3	434
Micro	20	492	3	1
Right	20	492	3	8
Secular Centre	20	492	3	4
Sectoral	20	492	3	0
Left	20	492	4	9
Orthodox	20	492	4	5
Arab-Israeli	20	492	4	563
Micro	20	492	4	6
Right	20	492	4	17
Secular Centre	20	492	4	12
Sectoral	20	492	4	0
Left	20	492	5	45
Orthodox	20	492	5	5
Arab-Israeli	20	492	5	585
Micro	20	492	5	0
Right	20	492	5	10
Secular Centre	20	492	5	26
Sectoral	20	492	5	1
Left	20	492	6	18
Orthodox	20	492	6	8
Arab-Israeli	20	492	6	444
Micro	20	492	6	6
Right	20	492	6	10
Secular Centre	20	492	6	4
Sectoral	20	492	6	0
Left	20	492	7	8
Orthodox	20	492	7	7
Arab-Israeli	20	492	7	479
Micro	20	492	7	2
Right	20	492	7	4
Secular Centre	20	492	7	6
Sectoral	20	492	7	0
Left	20	492	8	28
Orthodox	20	492	8	6
Arab-Israeli	20	492	8	467
Micro	20	492	8	3
Right	20	492	8	1
Secular Centre	20	492	8	10
Sectoral	20	492	8	0
Left	20	492	9	13
Orthodox	20	492	9	0
Arab-Israeli	20	492	9	534
Micro	20	492	9	5
Right	20	492	9	3
Secular Centre	20	492	9	3
Sectoral	20	492	9	0
Left	20	492	10	6
Orthodox	20	492	10	2
Arab-Israeli	20	492	10	400
Micro	20	492	10	3
Right	20	492	10	2
Secular Centre	20	492	10	5
Sectoral	20	492	10	0
Left	20	2200	1	38
Orthodox	20	2200	1	60
Arab-Israeli	20	2200	1	0
Micro	20	2200	1	0
Right	20	2200	1	207
Secular Centre	20	2200	1	61
Sectoral	20	2200	1	7
Left	20	2200	2	29
Orthodox	20	2200	2	73
Arab-Israeli	20	2200	2	0
Micro	20	2200	2	0
Right	20	2200	2	173
Secular Centre	20	2200	2	30
Sectoral	20	2200	2	7
Left	20	2200	3	15
Orthodox	20	2200	3	46
Arab-Israeli	20	2200	3	2
Micro	20	2200	3	3
Right	20	2200	3	191
Secular Centre	20	2200	3	28
Sectoral	20	2200	3	0
Left	20	2200	4	21
Orthodox	20	2200	4	59
Arab-Israeli	20	2200	4	0
Micro	20	2200	4	2
Right	20	2200	4	198
Secular Centre	20	2200	4	42
Sectoral	20	2200	4	3
Left	20	2200	5	45
Orthodox	20	2200	5	84
Arab-Israeli	20	2200	5	1
Micro	20	2200	5	0
Right	20	2200	5	150
Secular Centre	20	2200	5	51
Sectoral	20	2200	5	5
Left	20	2200	6	42
Orthodox	20	2200	6	31
Arab-Israeli	20	2200	6	0
Micro	20	2200	6	0
Right	20	2200	6	162
Secular Centre	20	2200	6	92
Sectoral	20	2200	6	1
Left	20	2200	8	15
Orthodox	20	2200	8	43
Arab-Israeli	20	2200	8	0
Micro	20	2200	8	1
Right	20	2200	8	142
Secular Centre	20	2200	8	32
Sectoral	20	2200	8	2
Left	20	2200	9	31
Orthodox	20	2200	9	52
Arab-Israeli	20	2200	9	0
Micro	20	2200	9	3
Right	20	2200	9	223
Secular Centre	20	2200	9	37
Sectoral	20	2200	9	6
Left	20	2200	10	33
Orthodox	20	2200	10	103
Arab-Israeli	20	2200	10	4
Micro	20	2200	10	3
Right	20	2200	10	204
Secular Centre	20	2200	10	38
Sectoral	20	2200	10	4
Left	20	2200	11	24
Orthodox	20	2200	11	59
Arab-Israeli	20	2200	11	1
Micro	20	2200	11	2
Right	20	2200	11	156
Secular Centre	20	2200	11	38
Sectoral	20	2200	11	4
Left	20	2200	12	17
Orthodox	20	2200	12	63
Arab-Israeli	20	2200	12	1
Micro	20	2200	12	1
Right	20	2200	12	181
Secular Centre	20	2200	12	30
Sectoral	20	2200	12	2
Left	20	2200	13	24
Orthodox	20	2200	13	61
Arab-Israeli	20	2200	13	9
Micro	20	2200	13	1
Right	20	2200	13	180
Secular Centre	20	2200	13	26
Sectoral	20	2200	13	2
Left	20	2200	14	24
Orthodox	20	2200	14	65
Arab-Israeli	20	2200	14	0
Micro	20	2200	14	0
Right	20	2200	14	126
Secular Centre	20	2200	14	36
Sectoral	20	2200	14	1
Left	20	2200	15	15
Orthodox	20	2200	15	40
Arab-Israeli	20	2200	15	0
Micro	20	2200	15	0
Right	20	2200	15	174
Secular Centre	20	2200	15	31
Sectoral	20	2200	15	4
Left	20	2200	17	15
Orthodox	20	2200	17	78
Arab-Israeli	20	2200	17	1
Micro	20	2200	17	0
Right	20	2200	17	124
Secular Centre	20	2200	17	28
Sectoral	20	2200	17	1
Left	20	2200	18	20
Orthodox	20	2200	18	41
Arab-Israeli	20	2200	18	0
Micro	20	2200	18	1
Right	20	2200	18	146
Secular Centre	20	2200	18	33
Sectoral	20	2200	18	3
Left	20	2200	19	33
Orthodox	20	2200	19	51
Arab-Israeli	20	2200	19	0
Micro	20	2200	19	0
Right	20	2200	19	229
Secular Centre	20	2200	19	77
Sectoral	20	2200	19	5
Left	20	2200	20	16
Orthodox	20	2200	20	45
Arab-Israeli	20	2200	20	2
Micro	20	2200	20	3
Right	20	2200	20	112
Secular Centre	20	2200	20	35
Sectoral	20	2200	20	5
Left	20	2200	21	17
Orthodox	20	2200	21	68
Arab-Israeli	20	2200	21	1
Micro	20	2200	21	2
Right	20	2200	21	142
Secular Centre	20	2200	21	29
Sectoral	20	2200	21	3
Left	20	2200	22	34
Orthodox	20	2200	22	69
Arab-Israeli	20	2200	22	0
Micro	20	2200	22	3
Right	20	2200	22	160
Secular Centre	20	2200	22	26
Sectoral	20	2200	22	5
Left	20	2200	23	17
Orthodox	20	2200	23	36
Arab-Israeli	20	2200	23	1
Micro	20	2200	23	1
Right	20	2200	23	144
Secular Centre	20	2200	23	40
Sectoral	20	2200	23	2
Left	20	2200	24	18
Orthodox	20	2200	24	35
Arab-Israeli	20	2200	24	0
Micro	20	2200	24	2
Right	20	2200	24	157
Secular Centre	20	2200	24	26
Sectoral	20	2200	24	4
Left	20	2200	25	27
Orthodox	20	2200	25	58
Arab-Israeli	20	2200	25	0
Micro	20	2200	25	1
Right	20	2200	25	223
Secular Centre	20	2200	25	41
Sectoral	20	2200	25	6
Left	20	2200	27	55
Orthodox	20	2200	27	65
Arab-Israeli	20	2200	27	0
Micro	20	2200	27	2
Right	20	2200	27	263
Secular Centre	20	2200	27	87
Sectoral	20	2200	27	7
Left	20	2200	28	38
Orthodox	20	2200	28	55
Arab-Israeli	20	2200	28	0
Micro	20	2200	28	2
Right	20	2200	28	195
Secular Centre	20	2200	28	41
Sectoral	20	2200	28	4
Left	20	2200	29	40
Orthodox	20	2200	29	51
Arab-Israeli	20	2200	29	0
Micro	20	2200	29	1
Right	20	2200	29	208
Secular Centre	20	2200	29	79
Sectoral	20	2200	29	6
Left	20	2200	30	34
Orthodox	20	2200	30	53
Arab-Israeli	20	2200	30	0
Micro	20	2200	30	1
Right	20	2200	30	252
Secular Centre	20	2200	30	49
Sectoral	20	2200	30	0
Left	20	2200	31	17
Orthodox	20	2200	31	41
Arab-Israeli	20	2200	31	0
Micro	20	2200	31	3
Right	20	2200	31	258
Secular Centre	20	2200	31	73
Sectoral	20	2200	31	9
Left	20	2200	32	35
Orthodox	20	2200	32	56
Arab-Israeli	20	2200	32	0
Micro	20	2200	32	3
Right	20	2200	32	208
Secular Centre	20	2200	32	47
Sectoral	20	2200	32	2
Left	20	2200	33	48
Orthodox	20	2200	33	75
Arab-Israeli	20	2200	33	0
Micro	20	2200	33	2
Right	20	2200	33	231
Secular Centre	20	2200	33	62
Sectoral	20	2200	33	3
Left	20	2200	34	16
Orthodox	20	2200	34	36
Arab-Israeli	20	2200	34	0
Micro	20	2200	34	1
Right	20	2200	34	128
Secular Centre	20	2200	34	21
Sectoral	20	2200	34	1
Left	20	2200	36	25
Orthodox	20	2200	36	59
Arab-Israeli	20	2200	36	0
Micro	20	2200	36	1
Right	20	2200	36	255
Secular Centre	20	2200	36	80
Sectoral	20	2200	36	6
Left	20	2200	37	20
Orthodox	20	2200	37	56
Arab-Israeli	20	2200	37	0
Micro	20	2200	37	1
Right	20	2200	37	217
Secular Centre	20	2200	37	68
Sectoral	20	2200	37	4
Left	20	2200	39	26
Orthodox	20	2200	39	41
Arab-Israeli	20	2200	39	0
Micro	20	2200	39	0
Right	20	2200	39	229
Secular Centre	20	2200	39	113
Sectoral	20	2200	39	7
Left	20	2200	40	28
Orthodox	20	2200	40	58
Arab-Israeli	20	2200	40	0
Micro	20	2200	40	1
Right	20	2200	40	329
Secular Centre	20	2200	40	95
Sectoral	20	2200	40	3
Left	20	2200	41	43
Orthodox	20	2200	41	62
Arab-Israeli	20	2200	41	0
Micro	20	2200	41	3
Right	20	2200	41	257
Secular Centre	20	2200	41	107
Sectoral	20	2200	41	13
Left	20	2200	42	59
Orthodox	20	2200	42	65
Arab-Israeli	20	2200	42	0
Micro	20	2200	42	0
Right	20	2200	42	297
Secular Centre	20	2200	42	129
Sectoral	20	2200	42	11
Left	20	2200	43	37
Orthodox	20	2200	43	66
Arab-Israeli	20	2200	43	0
Micro	20	2200	43	0
Right	20	2200	43	254
Secular Centre	20	2200	43	75
Sectoral	20	2200	43	4
Left	20	2200	44	27
Orthodox	20	2200	44	40
Arab-Israeli	20	2200	44	0
Micro	20	2200	44	0
Right	20	2200	44	217
Secular Centre	20	2200	44	58
Sectoral	20	2200	44	3
Left	20	2200	45	26
Orthodox	20	2200	45	28
Arab-Israeli	20	2200	45	0
Micro	20	2200	45	4
Right	20	2200	45	232
Secular Centre	20	2200	45	59
Sectoral	20	2200	45	6
Left	20	2200	46	40
Orthodox	20	2200	46	62
Arab-Israeli	20	2200	46	0
Micro	20	2200	46	0
Right	20	2200	46	228
Secular Centre	20	2200	46	77
Sectoral	20	2200	46	7
Left	20	2200	47	43
Orthodox	20	2200	47	58
Arab-Israeli	20	2200	47	0
Micro	20	2200	47	3
Right	20	2200	47	290
Secular Centre	20	2200	47	138
Sectoral	20	2200	47	3
Left	20	2200	66	13
Orthodox	20	2200	66	77
Arab-Israeli	20	2200	66	0
Micro	20	2200	66	1
Right	20	2200	66	235
Secular Centre	20	2200	66	44
Sectoral	20	2200	66	6
Left	20	2200	67	24
Orthodox	20	2200	67	78
Arab-Israeli	20	2200	67	2
Micro	20	2200	67	0
Right	20	2200	67	188
Secular Centre	20	2200	67	35
Sectoral	20	2200	67	3
Left	20	2200	68	42
Orthodox	20	2200	68	56
Arab-Israeli	20	2200	68	0
Micro	20	2200	68	2
Right	20	2200	68	197
Secular Centre	20	2200	68	81
Sectoral	20	2200	68	3
Left	20	2200	69	26
Orthodox	20	2200	69	59
Arab-Israeli	20	2200	69	0
Micro	20	2200	69	1
Right	20	2200	69	178
Secular Centre	20	2200	69	54
Sectoral	20	2200	69	4
Left	20	2200	90	2
Orthodox	20	2200	90	5
Arab-Israeli	20	2200	90	0
Micro	20	2200	90	0
Right	20	2200	90	26
Secular Centre	20	2200	90	16
Sectoral	20	2200	90	1
Left	20	2063	1	35
Orthodox	20	2063	1	14
Arab-Israeli	20	2063	1	0
Micro	20	2063	1	1
Right	20	2063	1	93
Secular Centre	20	2063	1	57
Sectoral	20	2063	1	3
Left	20	300	1	209
Orthodox	20	300	1	0
Arab-Israeli	20	300	1	2
Micro	20	300	1	1
Right	20	300	1	7
Secular Centre	20	300	1	24
Sectoral	20	300	1	2
Left	20	300	2	245
Orthodox	20	300	2	2
Arab-Israeli	20	300	2	0
Micro	20	300	2	1
Right	20	300	2	5
Secular Centre	20	300	2	24
Sectoral	20	300	2	0
Left	20	431	1	2
Orthodox	20	431	1	77
Arab-Israeli	20	431	1	0
Micro	20	431	1	1
Right	20	431	1	291
Secular Centre	20	431	1	51
Sectoral	20	431	1	5
Left	20	1317	1	4
Orthodox	20	1317	1	2
Arab-Israeli	20	1317	1	173
Micro	20	1317	1	2
Right	20	1317	1	1
Secular Centre	20	1317	1	1
Sectoral	20	1317	1	2
Left	20	303	1	298
Orthodox	20	303	1	4
Arab-Israeli	20	303	1	1
Micro	20	303	1	0
Right	20	303	1	11
Secular Centre	20	303	1	33
Sectoral	20	303	1	9
Left	20	302	1	306
Orthodox	20	302	1	1
Arab-Israeli	20	302	1	1
Micro	20	302	1	0
Right	20	302	1	42
Secular Centre	20	302	1	77
Sectoral	20	302	1	15
Left	20	1241	1	54
Orthodox	20	1241	1	0
Arab-Israeli	20	1241	1	0
Micro	20	1241	1	0
Right	20	1241	1	59
Secular Centre	20	1241	1	46
Sectoral	20	1241	1	5
Left	20	1349	1	62
Orthodox	20	1349	1	1
Arab-Israeli	20	1349	1	190
Micro	20	1349	1	12
Right	20	1349	1	3
Secular Centre	20	1349	1	16
Sectoral	20	1349	1	1
Left	20	702	1	50
Orthodox	20	702	1	4
Arab-Israeli	20	702	1	0
Micro	20	702	1	0
Right	20	702	1	17
Secular Centre	20	702	1	23
Sectoral	20	702	1	7
Left	20	675	1	153
Orthodox	20	675	1	0
Arab-Israeli	20	675	1	1
Micro	20	675	1	1
Right	20	675	1	25
Secular Centre	20	675	1	25
Sectoral	20	675	1	3
Left	20	356	1	264
Orthodox	20	356	1	4
Arab-Israeli	20	356	1	0
Micro	20	356	1	1
Right	20	356	1	66
Secular Centre	20	356	1	71
Sectoral	20	356	1	8
Left	20	191	1	230
Orthodox	20	191	1	3
Arab-Israeli	20	191	1	1
Micro	20	191	1	0
Right	20	191	1	38
Secular Centre	20	191	1	96
Sectoral	20	191	1	8
Left	20	9700	1	303
Orthodox	20	9700	1	21
Arab-Israeli	20	9700	1	0
Micro	20	9700	1	1
Right	20	9700	1	128
Secular Centre	20	9700	1	136
Sectoral	20	9700	1	7
Left	20	9700	2	247
Orthodox	20	9700	2	15
Arab-Israeli	20	9700	2	0
Micro	20	9700	2	1
Right	20	9700	2	110
Secular Centre	20	9700	2	142
Sectoral	20	9700	2	3
Left	20	9700	3	278
Orthodox	20	9700	3	9
Arab-Israeli	20	9700	3	0
Micro	20	9700	3	1
Right	20	9700	3	98
Secular Centre	20	9700	3	188
Sectoral	20	9700	3	12
Left	20	9700	4	91
Orthodox	20	9700	4	75
Arab-Israeli	20	9700	4	0
Micro	20	9700	4	3
Right	20	9700	4	207
Secular Centre	20	9700	4	98
Sectoral	20	9700	4	8
Left	20	9700	5	219
Orthodox	20	9700	5	42
Arab-Israeli	20	9700	5	0
Micro	20	9700	5	0
Right	20	9700	5	145
Secular Centre	20	9700	5	109
Sectoral	20	9700	5	11
Left	20	9700	6	121
Orthodox	20	9700	6	41
Arab-Israeli	20	9700	6	0
Micro	20	9700	6	0
Right	20	9700	6	137
Secular Centre	20	9700	6	69
Sectoral	20	9700	6	9
Left	20	9700	7	125
Orthodox	20	9700	7	18
Arab-Israeli	20	9700	7	1
Micro	20	9700	7	0
Right	20	9700	7	118
Secular Centre	20	9700	7	64
Sectoral	20	9700	7	4
Left	20	9700	8	144
Orthodox	20	9700	8	40
Arab-Israeli	20	9700	8	1
Micro	20	9700	8	0
Right	20	9700	8	175
Secular Centre	20	9700	8	109
Sectoral	20	9700	8	10
Left	20	9700	9	247
Orthodox	20	9700	9	3
Arab-Israeli	20	9700	9	1
Micro	20	9700	9	0
Right	20	9700	9	111
Secular Centre	20	9700	9	116
Sectoral	20	9700	9	4
Left	20	9700	10	165
Orthodox	20	9700	10	15
Arab-Israeli	20	9700	10	0
Micro	20	9700	10	1
Right	20	9700	10	114
Secular Centre	20	9700	10	106
Sectoral	20	9700	10	11
Left	20	9700	11	260
Orthodox	20	9700	11	12
Arab-Israeli	20	9700	11	2
Micro	20	9700	11	1
Right	20	9700	11	126
Secular Centre	20	9700	11	152
Sectoral	20	9700	11	7
Left	20	9700	12	318
Orthodox	20	9700	12	7
Arab-Israeli	20	9700	12	0
Micro	20	9700	12	1
Right	20	9700	12	113
Secular Centre	20	9700	12	137
Sectoral	20	9700	12	7
Left	20	9700	13	249
Orthodox	20	9700	13	6
Arab-Israeli	20	9700	13	0
Micro	20	9700	13	2
Right	20	9700	13	83
Secular Centre	20	9700	13	128
Sectoral	20	9700	13	4
Left	20	9700	14	238
Orthodox	20	9700	14	27
Arab-Israeli	20	9700	14	0
Micro	20	9700	14	0
Right	20	9700	14	123
Secular Centre	20	9700	14	121
Sectoral	20	9700	14	8
Left	20	9700	15	106
Orthodox	20	9700	15	55
Arab-Israeli	20	9700	15	3
Micro	20	9700	15	2
Right	20	9700	15	205
Secular Centre	20	9700	15	77
Sectoral	20	9700	15	12
Left	20	9700	16	273
Orthodox	20	9700	16	18
Arab-Israeli	20	9700	16	0
Micro	20	9700	16	2
Right	20	9700	16	114
Secular Centre	20	9700	16	138
Sectoral	20	9700	16	4
Left	20	9700	17	91
Orthodox	20	9700	17	63
Arab-Israeli	20	9700	17	0
Micro	20	9700	17	0
Right	20	9700	17	139
Secular Centre	20	9700	17	81
Sectoral	20	9700	17	9
Left	20	9700	18	269
Orthodox	20	9700	18	15
Arab-Israeli	20	9700	18	0
Micro	20	9700	18	1
Right	20	9700	18	64
Secular Centre	20	9700	18	104
Sectoral	20	9700	18	9
Left	20	9700	19	198
Orthodox	20	9700	19	5
Arab-Israeli	20	9700	19	0
Micro	20	9700	19	0
Right	20	9700	19	77
Secular Centre	20	9700	19	88
Sectoral	20	9700	19	8
Left	20	9700	20	158
Orthodox	20	9700	20	17
Arab-Israeli	20	9700	20	1
Micro	20	9700	20	2
Right	20	9700	20	126
Secular Centre	20	9700	20	119
Sectoral	20	9700	20	7
Left	20	9700	21	241
Orthodox	20	9700	21	14
Arab-Israeli	20	9700	21	0
Micro	20	9700	21	3
Right	20	9700	21	101
Secular Centre	20	9700	21	113
Sectoral	20	9700	21	10
Left	20	9700	22	178
Orthodox	20	9700	22	13
Arab-Israeli	20	9700	22	1
Micro	20	9700	22	3
Right	20	9700	22	118
Secular Centre	20	9700	22	119
Sectoral	20	9700	22	5
Left	20	9700	23	86
Orthodox	20	9700	23	40
Arab-Israeli	20	9700	23	1
Micro	20	9700	23	3
Right	20	9700	23	171
Secular Centre	20	9700	23	57
Sectoral	20	9700	23	10
Left	20	9700	24	298
Orthodox	20	9700	24	7
Arab-Israeli	20	9700	24	1
Micro	20	9700	24	2
Right	20	9700	24	127
Secular Centre	20	9700	24	195
Sectoral	20	9700	24	4
Left	20	9700	25	287
Orthodox	20	9700	25	26
Arab-Israeli	20	9700	25	0
Micro	20	9700	25	1
Right	20	9700	25	142
Secular Centre	20	9700	25	146
Sectoral	20	9700	25	6
Left	20	9700	26	231
Orthodox	20	9700	26	17
Arab-Israeli	20	9700	26	1
Micro	20	9700	26	2
Right	20	9700	26	118
Secular Centre	20	9700	26	121
Sectoral	20	9700	26	7
Left	20	9700	27	228
Orthodox	20	9700	27	11
Arab-Israeli	20	9700	27	1
Micro	20	9700	27	0
Right	20	9700	27	117
Secular Centre	20	9700	27	134
Sectoral	20	9700	27	8
Left	20	9700	28	229
Orthodox	20	9700	28	4
Arab-Israeli	20	9700	28	0
Micro	20	9700	28	0
Right	20	9700	28	98
Secular Centre	20	9700	28	102
Sectoral	20	9700	28	1
Left	20	9700	29	272
Orthodox	20	9700	29	26
Arab-Israeli	20	9700	29	0
Micro	20	9700	29	2
Right	20	9700	29	136
Secular Centre	20	9700	29	151
Sectoral	20	9700	29	5
Left	20	9700	30	203
Orthodox	20	9700	30	11
Arab-Israeli	20	9700	30	3
Micro	20	9700	30	0
Right	20	9700	30	118
Secular Centre	20	9700	30	126
Sectoral	20	9700	30	9
Left	20	9700	31	96
Orthodox	20	9700	31	29
Arab-Israeli	20	9700	31	0
Micro	20	9700	31	3
Right	20	9700	31	169
Secular Centre	20	9700	31	87
Sectoral	20	9700	31	3
Left	20	9700	32	222
Orthodox	20	9700	32	17
Arab-Israeli	20	9700	32	2
Micro	20	9700	32	1
Right	20	9700	32	118
Secular Centre	20	9700	32	131
Sectoral	20	9700	32	5
Left	20	9700	33	309
Orthodox	20	9700	33	1
Arab-Israeli	20	9700	33	0
Micro	20	9700	33	0
Right	20	9700	33	97
Secular Centre	20	9700	33	162
Sectoral	20	9700	33	11
Left	20	9700	34	292
Orthodox	20	9700	34	7
Arab-Israeli	20	9700	34	1
Micro	20	9700	34	1
Right	20	9700	34	101
Secular Centre	20	9700	34	111
Sectoral	20	9700	34	10
Left	20	9700	35	169
Orthodox	20	9700	35	36
Arab-Israeli	20	9700	35	1
Micro	20	9700	35	2
Right	20	9700	35	192
Secular Centre	20	9700	35	119
Sectoral	20	9700	35	12
Left	20	9700	36	286
Orthodox	20	9700	36	3
Arab-Israeli	20	9700	36	0
Micro	20	9700	36	2
Right	20	9700	36	118
Secular Centre	20	9700	36	135
Sectoral	20	9700	36	8
Left	20	9700	37	222
Orthodox	20	9700	37	2
Arab-Israeli	20	9700	37	0
Micro	20	9700	37	1
Right	20	9700	37	65
Secular Centre	20	9700	37	102
Sectoral	20	9700	37	1
Left	20	9700	38	264
Orthodox	20	9700	38	6
Arab-Israeli	20	9700	38	0
Micro	20	9700	38	2
Right	20	9700	38	118
Secular Centre	20	9700	38	130
Sectoral	20	9700	38	3
Left	20	9700	39	305
Orthodox	20	9700	39	0
Arab-Israeli	20	9700	39	0
Micro	20	9700	39	0
Right	20	9700	39	56
Secular Centre	20	9700	39	149
Sectoral	20	9700	39	6
Left	20	9700	40	345
Orthodox	20	9700	40	6
Arab-Israeli	20	9700	40	0
Micro	20	9700	40	0
Right	20	9700	40	141
Secular Centre	20	9700	40	224
Sectoral	20	9700	40	5
Left	20	9700	41	211
Orthodox	20	9700	41	29
Arab-Israeli	20	9700	41	0
Micro	20	9700	41	2
Right	20	9700	41	198
Secular Centre	20	9700	41	144
Sectoral	20	9700	41	5
Left	20	9700	42	218
Orthodox	20	9700	42	10
Arab-Israeli	20	9700	42	4
Micro	20	9700	42	0
Right	20	9700	42	93
Secular Centre	20	9700	42	105
Sectoral	20	9700	42	5
Left	20	9700	43	292
Orthodox	20	9700	43	13
Arab-Israeli	20	9700	43	0
Micro	20	9700	43	1
Right	20	9700	43	148
Secular Centre	20	9700	43	170
Sectoral	20	9700	43	7
Left	20	9700	44	265
Orthodox	20	9700	44	2
Arab-Israeli	20	9700	44	0
Micro	20	9700	44	1
Right	20	9700	44	57
Secular Centre	20	9700	44	159
Sectoral	20	9700	44	3
Left	20	9700	45	346
Orthodox	20	9700	45	7
Arab-Israeli	20	9700	45	1
Micro	20	9700	45	0
Right	20	9700	45	77
Secular Centre	20	9700	45	135
Sectoral	20	9700	45	8
Left	20	9700	46	205
Orthodox	20	9700	46	5
Arab-Israeli	20	9700	46	0
Micro	20	9700	46	0
Right	20	9700	46	40
Secular Centre	20	9700	46	63
Sectoral	20	9700	46	3
Left	20	9700	47	287
Orthodox	20	9700	47	2
Arab-Israeli	20	9700	47	0
Micro	20	9700	47	1
Right	20	9700	47	82
Secular Centre	20	9700	47	150
Sectoral	20	9700	47	6
Left	20	9700	48	195
Orthodox	20	9700	48	10
Arab-Israeli	20	9700	48	0
Micro	20	9700	48	0
Right	20	9700	48	88
Secular Centre	20	9700	48	137
Sectoral	20	9700	48	3
Left	20	9700	49	51
Orthodox	20	9700	49	43
Arab-Israeli	20	9700	49	0
Micro	20	9700	49	0
Right	20	9700	49	139
Secular Centre	20	9700	49	63
Sectoral	20	9700	49	6
Left	20	9700	50	287
Orthodox	20	9700	50	0
Arab-Israeli	20	9700	50	0
Micro	20	9700	50	0
Right	20	9700	50	77
Secular Centre	20	9700	50	132
Sectoral	20	9700	50	2
Left	20	9700	51	169
Orthodox	20	9700	51	30
Arab-Israeli	20	9700	51	0
Micro	20	9700	51	2
Right	20	9700	51	143
Secular Centre	20	9700	51	103
Sectoral	20	9700	51	5
Left	20	9700	52	165
Orthodox	20	9700	52	9
Arab-Israeli	20	9700	52	0
Micro	20	9700	52	0
Right	20	9700	52	132
Secular Centre	20	9700	52	113
Sectoral	20	9700	52	3
Left	20	9700	53	334
Orthodox	20	9700	53	3
Arab-Israeli	20	9700	53	2
Micro	20	9700	53	0
Right	20	9700	53	103
Secular Centre	20	9700	53	141
Sectoral	20	9700	53	4
Left	20	9700	54	158
Orthodox	20	9700	54	6
Arab-Israeli	20	9700	54	0
Micro	20	9700	54	2
Right	20	9700	54	172
Secular Centre	20	9700	54	105
Sectoral	20	9700	54	4
Left	20	9700	55	236
Orthodox	20	9700	55	21
Arab-Israeli	20	9700	55	2
Micro	20	9700	55	0
Right	20	9700	55	148
Secular Centre	20	9700	55	162
Sectoral	20	9700	55	4
Left	20	9700	56	126
Orthodox	20	9700	56	61
Arab-Israeli	20	9700	56	1
Micro	20	9700	56	2
Right	20	9700	56	97
Secular Centre	20	9700	56	71
Sectoral	20	9700	56	5
Left	20	9700	57	204
Orthodox	20	9700	57	15
Arab-Israeli	20	9700	57	0
Micro	20	9700	57	0
Right	20	9700	57	119
Secular Centre	20	9700	57	111
Sectoral	20	9700	57	9
Left	20	9700	58	226
Orthodox	20	9700	58	26
Arab-Israeli	20	9700	58	0
Micro	20	9700	58	2
Right	20	9700	58	150
Secular Centre	20	9700	58	134
Sectoral	20	9700	58	11
Left	20	9700	59	180
Orthodox	20	9700	59	12
Arab-Israeli	20	9700	59	2
Micro	20	9700	59	1
