Bloc	Knesset	Locality	Station	Votes
Arab-Israeli	17	7640	10	0
Micro	17	7640	10	12
Sectoral	17	7640	10	23
Right	17	7640	10	16
Secular Centre	17	7640	10	101
Left	17	7650	10	57
Orthodox	17	7650	10	0
Arab-Israeli	17	7650	10	0
Micro	17	7650	10	8
Sectoral	17	7650	10	54
Right	17	7650	10	49
Secular Centre	17	7650	10	108
Left	17	7660	10	0
Orthodox	17	7660	10	131
Arab-Israeli	17	7660	10	0
Micro	17	7660	10	1
Sectoral	17	7660	10	0
Right	17	7660	10	0
Secular Centre	17	7660	10	0
Left	17	7670	10	18
Orthodox	17	7670	10	160
Arab-Israeli	17	7670	10	0
Micro	17	7670	10	11
Sectoral	17	7670	10	8
Right	17	7670	10	111
Secular Centre	17	7670	10	14
Left	17	7680	10	117
Orthodox	17	7680	10	3
Arab-Israeli	17	7680	10	0
Micro	17	7680	10	4
Sectoral	17	7680	10	17
Right	17	7680	10	26
Secular Centre	17	7680	10	27
Left	17	7690	10	28
Orthodox	17	7690	10	5
Arab-Israeli	17	7690	10	30
Micro	17	7690	10	9
Sectoral	17	7690	10	24
Right	17	7690	10	173
Secular Centre	17	7690	10	21
Left	17	7710	10	29
Orthodox	17	7710	10	2
Arab-Israeli	17	7710	10	0
Micro	17	7710	10	3
Sectoral	17	7710	10	18
Right	17	7710	10	47
Secular Centre	17	7710	10	67
Left	17	7720	10	76
Orthodox	17	7720	10	38
Arab-Israeli	17	7720	10	1
Micro	17	7720	10	2
Sectoral	17	7720	10	57
Right	17	7720	10	74
Secular Centre	17	7720	10	147
Left	17	7730	10	48
Orthodox	17	7730	10	1
Arab-Israeli	17	7730	10	1
Micro	17	7730	10	5
Sectoral	17	7730	10	52
Right	17	7730	10	31
Secular Centre	17	7730	10	95
Left	17	7740	10	40
Orthodox	17	7740	10	17
Arab-Israeli	17	7740	10	1
Micro	17	7740	10	1
Sectoral	17	7740	10	5
Right	17	7740	10	37
Secular Centre	17	7740	10	42
Left	17	7750	10	55
Orthodox	17	7750	10	5
Arab-Israeli	17	7750	10	0
Micro	17	7750	10	6
Sectoral	17	7750	10	28
Right	17	7750	10	23
Secular Centre	17	7750	10	61
Left	17	7760	10	12
Orthodox	17	7760	10	39
Arab-Israeli	17	7760	10	0
Micro	17	7760	10	3
Sectoral	17	7760	10	2
Right	17	7760	10	68
Secular Centre	17	7760	10	23
Left	17	7770	10	193
Orthodox	17	7770	10	1
Arab-Israeli	17	7770	10	1
Micro	17	7770	10	1
Sectoral	17	7770	10	13
Right	17	7770	10	3
Secular Centre	17	7770	10	28
Left	17	7780	10	4
Orthodox	17	7780	10	57
Arab-Israeli	17	7780	10	2
Micro	17	7780	10	5
Sectoral	17	7780	10	7
Right	17	7780	10	136
Secular Centre	17	7780	10	25
Left	17	7790	10	80
Orthodox	17	7790	10	21
Arab-Israeli	17	7790	10	0
Micro	17	7790	10	5
Sectoral	17	7790	10	22
Right	17	7790	10	91
Secular Centre	17	7790	10	70
Left	17	7800	10	55
Orthodox	17	7800	10	51
Arab-Israeli	17	7800	10	0
Micro	17	7800	10	12
Sectoral	17	7800	10	33
Right	17	7800	10	108
Secular Centre	17	7800	10	99
Left	17	7830	10	70
Orthodox	17	7830	10	29
Arab-Israeli	17	7830	10	1
Micro	17	7830	10	1
Sectoral	17	7830	10	17
Right	17	7830	10	89
Secular Centre	17	7830	10	94
Left	17	7840	10	70
Orthodox	17	7840	10	13
Arab-Israeli	17	7840	10	1
Micro	17	7840	10	7
Sectoral	17	7840	10	39
Right	17	7840	10	50
Secular Centre	17	7840	10	115
Left	17	7850	10	32
Orthodox	17	7850	10	90
Arab-Israeli	17	7850	10	0
Micro	17	7850	10	7
Sectoral	17	7850	10	9
Right	17	7850	10	153
Secular Centre	17	7850	10	18
Left	17	7860	10	21
Orthodox	17	7860	10	24
Arab-Israeli	17	7860	10	0
Micro	17	7860	10	7
Sectoral	17	7860	10	5
Right	17	7860	10	83
Secular Centre	17	7860	10	40
Left	17	7870	10	121
Orthodox	17	7870	10	37
Arab-Israeli	17	7870	10	2
Micro	17	7870	10	14
Sectoral	17	7870	10	44
Right	17	7870	10	154
Secular Centre	17	7870	10	105
Left	17	7880	10	77
Orthodox	17	7880	10	113
Arab-Israeli	17	7880	10	0
Micro	17	7880	10	8
Sectoral	17	7880	10	19
Right	17	7880	10	149
Secular Centre	17	7880	10	37
Left	17	7890	10	63
Orthodox	17	7890	10	2
Arab-Israeli	17	7890	10	0
Micro	17	7890	10	1
Sectoral	17	7890	10	6
Right	17	7890	10	12
Secular Centre	17	7890	10	45
Left	17	7910	10	36
Orthodox	17	7910	10	51
Arab-Israeli	17	7910	10	0
Micro	17	7910	10	2
Sectoral	17	7910	10	7
Right	17	7910	10	115
Secular Centre	17	7910	10	54
Left	17	7920	10	106
Orthodox	17	7920	10	10
Arab-Israeli	17	7920	10	0
Micro	17	7920	10	1
Sectoral	17	7920	10	22
Right	17	7920	10	29
Secular Centre	17	7920	10	61
Left	17	7930	10	65
Orthodox	17	7930	10	30
Arab-Israeli	17	7930	10	0
Micro	17	7930	10	6
Sectoral	17	7930	10	27
Right	17	7930	10	44
Secular Centre	17	7930	10	124
Left	17	7940	10	18
Orthodox	17	7940	10	52
Arab-Israeli	17	7940	10	0
Micro	17	7940	10	2
Sectoral	17	7940	10	7
Right	17	7940	10	48
Secular Centre	17	7940	10	36
Left	17	7950	10	74
Orthodox	17	7950	10	86
Arab-Israeli	17	7950	10	1
Micro	17	7950	10	3
Sectoral	17	7950	10	5
Right	17	7950	10	30
Secular Centre	17	7950	10	59
Left	17	7960	10	64
Orthodox	17	7960	10	71
Arab-Israeli	17	7960	10	0
Micro	17	7960	10	2
Sectoral	17	7960	10	6
Right	17	7960	10	106
Secular Centre	17	7960	10	26
Left	17	7970	10	19
Orthodox	17	7970	10	281
Arab-Israeli	17	7970	10	0
Micro	17	7970	10	7
Sectoral	17	7970	10	4
Right	17	7970	10	269
Secular Centre	17	7970	10	7
Left	17	7980	10	59
Orthodox	17	7980	10	77
Arab-Israeli	17	7980	10	0
Micro	17	7980	10	2
Sectoral	17	7980	10	17
Right	17	7980	10	97
Secular Centre	17	7980	10	53
Left	17	7990	10	36
Orthodox	17	7990	10	61
Arab-Israeli	17	7990	10	0
Micro	17	7990	10	6
Sectoral	17	7990	10	11
Right	17	7990	10	105
Secular Centre	17	7990	10	75
Left	17	8000	10	109
Orthodox	17	8000	10	0
Arab-Israeli	17	8000	10	0
Micro	17	8000	10	11
Sectoral	17	8000	10	40
Right	17	8000	10	35
Secular Centre	17	8000	10	128
Left	17	8010	10	14
Orthodox	17	8010	10	41
Arab-Israeli	17	8010	10	0
Micro	17	8010	10	8
Sectoral	17	8010	10	18
Right	17	8010	10	176
Secular Centre	17	8010	10	28
Left	17	8020	10	23
Orthodox	17	8020	10	48
Arab-Israeli	17	8020	10	0
Micro	17	8020	10	4
Sectoral	17	8020	10	31
Right	17	8020	10	66
Secular Centre	17	8020	10	47
Left	17	8030	10	13
Orthodox	17	8030	10	75
Arab-Israeli	17	8030	10	1
Micro	17	8030	10	6
Sectoral	17	8030	10	2
Right	17	8030	10	38
Secular Centre	17	8030	10	9
Left	17	8040	10	63
Orthodox	17	8040	10	154
Arab-Israeli	17	8040	10	0
Micro	17	8040	10	5
Sectoral	17	8040	10	8
Right	17	8040	10	107
Secular Centre	17	8040	10	23
Left	17	8050	10	5
Orthodox	17	8050	10	116
Arab-Israeli	17	8050	10	0
Micro	17	8050	10	4
Sectoral	17	8050	10	13
Right	17	8050	10	145
Secular Centre	17	8050	10	19
Left	17	8060	10	147
Orthodox	17	8060	10	0
Arab-Israeli	17	8060	10	3
Micro	17	8060	10	5
Sectoral	17	8060	10	47
Right	17	8060	10	14
Secular Centre	17	8060	10	97
Left	17	8070	10	133
Orthodox	17	8070	10	3
Arab-Israeli	17	8070	10	0
Micro	17	8070	10	14
Sectoral	17	8070	10	50
Right	17	8070	10	46
Secular Centre	17	8070	10	125
Left	17	8080	10	138
Orthodox	17	8080	10	0
Arab-Israeli	17	8080	10	0
Micro	17	8080	10	5
Sectoral	17	8080	10	18
Right	17	8080	10	6
Secular Centre	17	8080	10	54
Left	17	8090	10	14
Orthodox	17	8090	10	63
Arab-Israeli	17	8090	10	2
Micro	17	8090	10	5
Sectoral	17	8090	10	8
Right	17	8090	10	104
Secular Centre	17	8090	10	31
Left	17	8100	10	59
Orthodox	17	8100	10	6
Arab-Israeli	17	8100	10	0
Micro	17	8100	10	9
Sectoral	17	8100	10	39
Right	17	8100	10	44
Secular Centre	17	8100	10	31
Left	17	8110	10	43
Orthodox	17	8110	10	52
Arab-Israeli	17	8110	10	0
Micro	17	8110	10	5
Sectoral	17	8110	10	4
Right	17	8110	10	100
Secular Centre	17	8110	10	26
Left	17	8120	10	82
Orthodox	17	8120	10	53
Arab-Israeli	17	8120	10	1
Micro	17	8120	10	22
Sectoral	17	8120	10	4
Right	17	8120	10	122
Secular Centre	17	8120	10	52
Left	17	8120	20	56
Orthodox	17	8120	20	29
Arab-Israeli	17	8120	20	0
Micro	17	8120	20	6
Sectoral	17	8120	20	20
Right	17	8120	20	228
Secular Centre	17	8120	20	59
Left	17	8120	30	94
Orthodox	17	8120	30	91
Arab-Israeli	17	8120	30	1
Micro	17	8120	30	14
Sectoral	17	8120	30	12
Right	17	8120	30	160
Secular Centre	17	8120	30	50
Left	17	8120	40	70
Orthodox	17	8120	40	49
Arab-Israeli	17	8120	40	0
Micro	17	8120	40	12
Sectoral	17	8120	40	22
Right	17	8120	40	172
Secular Centre	17	8120	40	49
Left	17	8120	50	67
Orthodox	17	8120	50	27
Arab-Israeli	17	8120	50	1
Micro	17	8120	50	1
Sectoral	17	8120	50	25
Right	17	8120	50	82
Secular Centre	17	8120	50	66
Left	17	8120	60	106
Orthodox	17	8120	60	23
Arab-Israeli	17	8120	60	3
Micro	17	8120	60	4
Sectoral	17	8120	60	35
Right	17	8120	60	67
Secular Centre	17	8120	60	92
Left	17	8120	70	119
Orthodox	17	8120	70	20
Arab-Israeli	17	8120	70	0
Micro	17	8120	70	5
Sectoral	17	8120	70	45
Right	17	8120	70	127
Secular Centre	17	8120	70	130
Left	17	8130	10	119
Orthodox	17	8130	10	18
Arab-Israeli	17	8130	10	0
Micro	17	8130	10	7
Sectoral	17	8130	10	16
Right	17	8130	10	80
Secular Centre	17	8130	10	86
Left	17	8140	10	10
Orthodox	17	8140	10	149
Arab-Israeli	17	8140	10	0
Micro	17	8140	10	15
Sectoral	17	8140	10	8
Right	17	8140	10	81
Secular Centre	17	8140	10	19
Left	17	8150	10	10
Orthodox	17	8150	10	101
Arab-Israeli	17	8150	10	0
Micro	17	8150	10	0
Sectoral	17	8150	10	2
Right	17	8150	10	117
Secular Centre	17	8150	10	8
Left	17	8160	10	22
Orthodox	17	8160	10	64
Arab-Israeli	17	8160	10	0
Micro	17	8160	10	1
Sectoral	17	8160	10	4
Right	17	8160	10	70
Secular Centre	17	8160	10	16
Left	17	8170	10	123
Orthodox	17	8170	10	72
Arab-Israeli	17	8170	10	0
Micro	17	8170	10	6
Sectoral	17	8170	10	36
Right	17	8170	10	119
Secular Centre	17	8170	10	67
Left	17	8180	10	13
Orthodox	17	8180	10	88
Arab-Israeli	17	8180	10	0
Micro	17	8180	10	10
Sectoral	17	8180	10	10
Right	17	8180	10	118
Secular Centre	17	8180	10	6
Left	17	8190	10	152
Orthodox	17	8190	10	0
Arab-Israeli	17	8190	10	0
Micro	17	8190	10	9
Sectoral	17	8190	10	48
Right	17	8190	10	30
Secular Centre	17	8190	10	138
Left	17	8200	10	87
Orthodox	17	8200	10	58
Arab-Israeli	17	8200	10	1
Micro	17	8200	10	4
Sectoral	17	8200	10	2
Right	17	8200	10	73
Secular Centre	17	8200	10	20
Left	17	8210	10	7
Orthodox	17	8210	10	60
Arab-Israeli	17	8210	10	0
Micro	17	8210	10	2
Sectoral	17	8210	10	1
Right	17	8210	10	128
Secular Centre	17	8210	10	18
Left	17	8220	10	102
Orthodox	17	8220	10	21
Arab-Israeli	17	8220	10	5
Micro	17	8220	10	1
Sectoral	17	8220	10	24
Right	17	8220	10	40
Secular Centre	17	8220	10	37
Left	17	8230	10	42
Orthodox	17	8230	10	34
Arab-Israeli	17	8230	10	1
Micro	17	8230	10	13
Sectoral	17	8230	10	10
Right	17	8230	10	69
Secular Centre	17	8230	10	33
Left	17	8240	10	152
Orthodox	17	8240	10	2
Arab-Israeli	17	8240	10	1
Micro	17	8240	10	3
Sectoral	17	8240	10	39
Right	17	8240	10	25
Secular Centre	17	8240	10	111
Left	17	8250	10	44
Orthodox	17	8250	10	29
Arab-Israeli	17	8250	10	0
Micro	17	8250	10	4
Sectoral	17	8250	10	20
Right	17	8250	10	81
Secular Centre	17	8250	10	58
Left	17	8260	10	2
Orthodox	17	8260	10	129
Arab-Israeli	17	8260	10	0
Micro	17	8260	10	2
Sectoral	17	8260	10	5
Right	17	8260	10	89
Secular Centre	17	8260	10	10
Left	17	8270	10	108
Orthodox	17	8270	10	3
Arab-Israeli	17	8270	10	0
Micro	17	8270	10	7
Sectoral	17	8270	10	46
Right	17	8270	10	27
Secular Centre	17	8270	10	94
Left	17	8280	10	69
Orthodox	17	8280	10	33
Arab-Israeli	17	8280	10	1
Micro	17	8280	10	1
Sectoral	17	8280	10	42
Right	17	8280	10	78
Secular Centre	17	8280	10	106
Left	17	8290	10	66
Orthodox	17	8290	10	43
Arab-Israeli	17	8290	10	0
Micro	17	8290	10	2
Sectoral	17	8290	10	11
Right	17	8290	10	28
Secular Centre	17	8290	10	14
Left	17	8310	10	20
Orthodox	17	8310	10	306
Arab-Israeli	17	8310	10	2
Micro	17	8310	10	3
Sectoral	17	8310	10	5
Right	17	8310	10	72
Secular Centre	17	8310	10	17
Left	17	8310	20	76
Orthodox	17	8310	20	96
Arab-Israeli	17	8310	20	0
Micro	17	8310	20	8
Sectoral	17	8310	20	7
Right	17	8310	20	69
Secular Centre	17	8310	20	25
Left	17	8310	30	24
Orthodox	17	8310	30	34
Arab-Israeli	17	8310	30	0
Micro	17	8310	30	2
Sectoral	17	8310	30	4
Right	17	8310	30	111
Secular Centre	17	8310	30	50
Left	17	8310	40	36
Orthodox	17	8310	40	87
Arab-Israeli	17	8310	40	1
Micro	17	8310	40	4
Sectoral	17	8310	40	6
Right	17	8310	40	98
Secular Centre	17	8310	40	36
Left	17	8310	50	44
Orthodox	17	8310	50	76
Arab-Israeli	17	8310	50	1
Micro	17	8310	50	7
Sectoral	17	8310	50	8
Right	17	8310	50	136
Secular Centre	17	8310	50	45
Left	17	8310	60	79
Orthodox	17	8310	60	54
Arab-Israeli	17	8310	60	6
Micro	17	8310	60	8
Sectoral	17	8310	60	13
Right	17	8310	60	119
Secular Centre	17	8310	60	44
Left	17	8310	70	28
Orthodox	17	8310	70	51
Arab-Israeli	17	8310	70	1
Micro	17	8310	70	11
Sectoral	17	8310	70	4
Right	17	8310	70	115
Secular Centre	17	8310	70	35
Left	17	8310	80	77
Orthodox	17	8310	80	81
Arab-Israeli	17	8310	80	2
Micro	17	8310	80	5
Sectoral	17	8310	80	14
Right	17	8310	80	123
Secular Centre	17	8310	80	75
Left	17	8310	90	89
Orthodox	17	8310	90	84
Arab-Israeli	17	8310	90	2
Micro	17	8310	90	7
Sectoral	17	8310	90	25
Right	17	8310	90	132
Secular Centre	17	8310	90	68
Left	17	8310	100	18
Orthodox	17	8310	100	49
Arab-Israeli	17	8310	100	0
Micro	17	8310	100	6
Sectoral	17	8310	100	3
Right	17	8310	100	102
Secular Centre	17	8310	100	33
Left	17	8360	10	51
Orthodox	17	8360	10	2
Arab-Israeli	17	8360	10	1
Micro	17	8360	10	3
Sectoral	17	8360	10	28
Right	17	8360	10	51
Secular Centre	17	8360	10	90
Left	17	8370	10	21
Orthodox	17	8370	10	56
Arab-Israeli	17	8370	10	1
Micro	17	8370	10	11
Sectoral	17	8370	10	12
Right	17	8370	10	148
Secular Centre	17	8370	10	26
Left	17	8380	10	30
Orthodox	17	8380	10	34
Arab-Israeli	17	8380	10	0
Micro	17	8380	10	5
Sectoral	17	8380	10	26
Right	17	8380	10	66
Secular Centre	17	8380	10	74
Left	17	8390	10	37
Orthodox	17	8390	10	47
Arab-Israeli	17	8390	10	1
Micro	17	8390	10	5
Sectoral	17	8390	10	50
Right	17	8390	10	89
Secular Centre	17	8390	10	75
Left	17	8400	10	93
Orthodox	17	8400	10	1
Arab-Israeli	17	8400	10	0
Micro	17	8400	10	0
Sectoral	17	8400	10	7
Right	17	8400	10	1
Secular Centre	17	8400	10	16
Left	17	8410	10	65
Orthodox	17	8410	10	77
Arab-Israeli	17	8410	10	1
Micro	17	8410	10	3
Sectoral	17	8410	10	41
Right	17	8410	10	75
Secular Centre	17	8410	10	138
Left	17	8420	10	287
Orthodox	17	8420	10	0
Arab-Israeli	17	8420	10	3
Micro	17	8420	10	2
Sectoral	17	8420	10	22
Right	17	8420	10	4
Secular Centre	17	8420	10	46
Left	17	8430	10	45
Orthodox	17	8430	10	7
Arab-Israeli	17	8430	10	0
Micro	17	8430	10	0
Sectoral	17	8430	10	4
Right	17	8430	10	30
Secular Centre	17	8430	10	34
Left	17	8440	10	129
Orthodox	17	8440	10	1
Arab-Israeli	17	8440	10	1
Micro	17	8440	10	2
Sectoral	17	8440	10	11
Right	17	8440	10	7
Secular Centre	17	8440	10	21
Left	17	8450	10	229
Orthodox	17	8450	10	0
Arab-Israeli	17	8450	10	2
Micro	17	8450	10	4
Sectoral	17	8450	10	30
Right	17	8450	10	8
Secular Centre	17	8450	10	142
Left	17	8460	10	25
Orthodox	17	8460	10	12
Arab-Israeli	17	8460	10	0
Micro	17	8460	10	2
Sectoral	17	8460	10	14
Right	17	8460	10	41
Secular Centre	17	8460	10	17
Left	17	8480	10	2
Orthodox	17	8480	10	22
Arab-Israeli	17	8480	10	0
Micro	17	8480	10	5
Sectoral	17	8480	10	2
Right	17	8480	10	99
Secular Centre	17	8480	10	0
Left	17	8490	10	168
Orthodox	17	8490	10	0
Arab-Israeli	17	8490	10	1
Micro	17	8490	10	6
Sectoral	17	8490	10	10
Right	17	8490	10	3
Secular Centre	17	8490	10	30
Left	17	8500	10	71
Orthodox	17	8500	10	17
Arab-Israeli	17	8500	10	0
Micro	17	8500	10	4
Sectoral	17	8500	10	38
Right	17	8500	10	47
Secular Centre	17	8500	10	158
Left	17	8510	10	120
Orthodox	17	8510	10	18
Arab-Israeli	17	8510	10	0
Micro	17	8510	10	13
Sectoral	17	8510	10	44
Right	17	8510	10	70
Secular Centre	17	8510	10	122
Left	17	8520	10	117
Orthodox	17	8520	10	1
Arab-Israeli	17	8520	10	0
Micro	17	8520	10	1
Sectoral	17	8520	10	28
Right	17	8520	10	4
Secular Centre	17	8520	10	33
Left	17	8530	10	131
Orthodox	17	8530	10	6
Arab-Israeli	17	8530	10	1
Micro	17	8530	10	12
Sectoral	17	8530	10	63
Right	17	8530	10	54
Secular Centre	17	8530	10	245
Left	17	8540	10	23
Orthodox	17	8540	10	31
Arab-Israeli	17	8540	10	0
Micro	17	8540	10	5
Sectoral	17	8540	10	3
Right	17	8540	10	52
Secular Centre	17	8540	10	20
Left	17	8560	10	5
Orthodox	17	8560	10	72
Arab-Israeli	17	8560	10	0
Micro	17	8560	10	11
Sectoral	17	8560	10	9
Right	17	8560	10	246
Secular Centre	17	8560	10	3
Left	17	8570	10	97
Orthodox	17	8570	10	9
Arab-Israeli	17	8570	10	1
Micro	17	8570	10	10
Sectoral	17	8570	10	40
Right	17	8570	10	42
Secular Centre	17	8570	10	124
Left	17	8580	10	150
Orthodox	17	8580	10	1
Arab-Israeli	17	8580	10	2
Micro	17	8580	10	17
Sectoral	17	8580	10	70
Right	17	8580	10	50
Secular Centre	17	8580	10	251
Left	17	8590	10	8
Orthodox	17	8590	10	35
Arab-Israeli	17	8590	10	0
Micro	17	8590	10	3
Sectoral	17	8590	10	4
Right	17	8590	10	67
Secular Centre	17	8590	10	10
Left	17	8610	10	59
Orthodox	17	8610	10	17
Arab-Israeli	17	8610	10	0
Micro	17	8610	10	6
Sectoral	17	8610	10	39
Right	17	8610	10	72
Secular Centre	17	8610	10	93
Left	17	8620	10	54
Orthodox	17	8620	10	14
Arab-Israeli	17	8620	10	0
Micro	17	8620	10	7
Sectoral	17	8620	10	46
Right	17	8620	10	39
Secular Centre	17	8620	10	129
Left	17	8630	10	114
Orthodox	17	8630	10	7
Arab-Israeli	17	8630	10	1
Micro	17	8630	10	6
Sectoral	17	8630	10	67
Right	17	8630	10	28
Secular Centre	17	8630	10	123
Left	17	8640	10	75
Orthodox	17	8640	10	56
Arab-Israeli	17	8640	10	0
Micro	17	8640	10	4
Sectoral	17	8640	10	14
Right	17	8640	10	86
Secular Centre	17	8640	10	26
Left	17	8650	10	14
Orthodox	17	8650	10	30
Arab-Israeli	17	8650	10	0
Micro	17	8650	10	3
Sectoral	17	8650	10	5
Right	17	8650	10	101
Secular Centre	17	8650	10	8
Left	17	8660	10	250
Orthodox	17	8660	10	2
Arab-Israeli	17	8660	10	0
Micro	17	8660	10	1
Sectoral	17	8660	10	27
Right	17	8660	10	9
Secular Centre	17	8660	10	47
Left	17	8680	10	7
Orthodox	17	8680	10	1
Arab-Israeli	17	8680	10	0
Micro	17	8680	10	1
Sectoral	17	8680	10	1
Right	17	8680	10	5
Secular Centre	17	8680	10	7
Left	17	8700	10	163
Orthodox	17	8700	10	2
Arab-Israeli	17	8700	10	0
Micro	17	8700	10	6
Sectoral	17	8700	10	35
Right	17	8700	10	10
Secular Centre	17	8700	10	64
Left	17	8710	10	221
Orthodox	17	8710	10	1
Arab-Israeli	17	8710	10	0
Micro	17	8710	10	4
Sectoral	17	8710	10	37
Right	17	8710	10	16
Secular Centre	17	8710	10	90
Left	17	8720	10	72
Orthodox	17	8720	10	6
Arab-Israeli	17	8720	10	0
Micro	17	8720	10	2
Sectoral	17	8720	10	10
Right	17	8720	10	74
Secular Centre	17	8720	10	41
Left	17	8730	10	6
Orthodox	17	8730	10	75
Arab-Israeli	17	8730	10	0
Micro	17	8730	10	5
Sectoral	17	8730	10	13
Right	17	8730	10	78
Secular Centre	17	8730	10	3
Left	17	8740	10	77
Orthodox	17	8740	10	28
Arab-Israeli	17	8740	10	2
Micro	17	8740	10	3
Sectoral	17	8740	10	43
Right	17	8740	10	81
Secular Centre	17	8740	10	99
Left	17	8740	20	46
Orthodox	17	8740	20	63
Arab-Israeli	17	8740	20	0
Micro	17	8740	20	2
Sectoral	17	8740	20	20
Right	17	8740	20	99
Secular Centre	17	8740	20	75
Left	17	8740	30	23
Orthodox	17	8740	30	58
Arab-Israeli	17	8740	30	0
Micro	17	8740	30	9
Sectoral	17	8740	30	11
Right	17	8740	30	49
Secular Centre	17	8740	30	25
Left	17	8740	40	72
Orthodox	17	8740	40	54
Arab-Israeli	17	8740	40	0
Micro	17	8740	40	5
Sectoral	17	8740	40	26
Right	17	8740	40	117
Secular Centre	17	8740	40	99
Left	17	8740	50	52
Orthodox	17	8740	50	58
Arab-Israeli	17	8740	50	0
Micro	17	8740	50	10
Sectoral	17	8740	50	20
Right	17	8740	50	216
Secular Centre	17	8740	50	59
Left	17	8740	60	29
Orthodox	17	8740	60	43
Arab-Israeli	17	8740	60	0
Micro	17	8740	60	16
Sectoral	17	8740	60	12
Right	17	8740	60	145
Secular Centre	17	8740	60	50
Left	17	8740	70	30
Orthodox	17	8740	70	85
Arab-Israeli	17	8740	70	1
Micro	17	8740	70	24
Sectoral	17	8740	70	8
Right	17	8740	70	186
Secular Centre	17	8740	70	41
Left	17	8740	80	29
Orthodox	17	8740	80	42
Arab-Israeli	17	8740	80	1
Micro	17	8740	80	9
Sectoral	17	8740	80	15
Right	17	8740	80	112
Secular Centre	17	8740	80	46
Left	17	8740	90	14
Orthodox	17	8740	90	137
Arab-Israeli	17	8740	90	2
Micro	17	8740	90	15
Sectoral	17	8740	90	6
Right	17	8740	90	94
Secular Centre	17	8740	90	15
Left	17	8740	100	25
Orthodox	17	8740	100	23
Arab-Israeli	17	8740	100	0
Micro	17	8740	100	10
Sectoral	17	8740	100	9
Right	17	8740	100	154
Secular Centre	17	8740	100	66
Left	17	8740	110	45
Orthodox	17	8740	110	82
Arab-Israeli	17	8740	110	3
Micro	17	8740	110	11
Sectoral	17	8740	110	8
Right	17	8740	110	123
Secular Centre	17	8740	110	31
Left	17	8740	120	20
Orthodox	17	8740	120	46
Arab-Israeli	17	8740	120	1
Micro	17	8740	120	7
Sectoral	17	8740	120	7
Right	17	8740	120	150
Secular Centre	17	8740	120	54
Left	17	8740	130	33
Orthodox	17	8740	130	27
Arab-Israeli	17	8740	130	0
Micro	17	8740	130	11
Sectoral	17	8740	130	8
Right	17	8740	130	138
Secular Centre	17	8740	130	42
Left	17	8740	140	46
Orthodox	17	8740	140	92
Arab-Israeli	17	8740	140	0
Micro	17	8740	140	7
Sectoral	17	8740	140	22
Right	17	8740	140	173
Secular Centre	17	8740	140	76
Left	17	8740	150	39
Orthodox	17	8740	150	73
Arab-Israeli	17	8740	150	1
Micro	17	8740	150	4
Sectoral	17	8740	150	13
Right	17	8740	150	84
Secular Centre	17	8740	150	44
Left	17	8740	160	35
Orthodox	17	8740	160	46
Arab-Israeli	17	8740	160	0
Micro	17	8740	160	16
Sectoral	17	8740	160	20
Right	17	8740	160	183
Secular Centre	17	8740	160	63
Left	17	8740	170	49
Orthodox	17	8740	170	45
Arab-Israeli	17	8740	170	0
Micro	17	8740	170	6
Sectoral	17	8740	170	10
Right	17	8740	170	83
Secular Centre	17	8740	170	60
Left	17	8740	180	25
Orthodox	17	8740	180	97
Arab-Israeli	17	8740	180	2
Micro	17	8740	180	7
Sectoral	17	8740	180	11
Right	17	8740	180	128
Secular Centre	17	8740	180	28
Left	17	8740	210	32
Orthodox	17	8740	210	78
Arab-Israeli	17	8740	210	0
Micro	17	8740	210	10
Sectoral	17	8740	210	11
Right	17	8740	210	93
Secular Centre	17	8740	210	43
Left	17	8740	220	19
Orthodox	17	8740	220	23
Arab-Israeli	17	8740	220	1
Micro	17	8740	220	3
Sectoral	17	8740	220	18
Right	17	8740	220	262
Secular Centre	17	8740	220	64
Left	17	8740	230	18
Orthodox	17	8740	230	23
Arab-Israeli	17	8740	230	0
Micro	17	8740	230	15
Sectoral	17	8740	230	9
Right	17	8740	230	112
Secular Centre	17	8740	230	54
Left	17	8740	290	90
Orthodox	17	8740	290	71
Arab-Israeli	17	8740	290	0
Micro	17	8740	290	12
Sectoral	17	8740	290	22
Right	17	8740	290	119
Secular Centre	17	8740	290	124
Left	17	8740	300	77
Orthodox	17	8740	300	57
Arab-Israeli	17	8740	300	1
Micro	17	8740	300	8
Sectoral	17	8740	300	25
Right	17	8740	300	164
Secular Centre	17	8740	300	99
Left	17	8740	310	59
Orthodox	17	8740	310	69
Arab-Israeli	17	8740	310	1
Micro	17	8740	310	8
Sectoral	17	8740	310	27
Right	17	8740	310	85
Secular Centre	17	8740	310	107
Left	17	8740	320	68
Orthodox	17	8740	320	42
Arab-Israeli	17	8740	320	0
Micro	17	8740	320	4
Sectoral	17	8740	320	18
Right	17	8740	320	107
Secular Centre	17	8740	320	77
Left	17	8740	330	68
Orthodox	17	8740	330	42
Arab-Israeli	17	8740	330	0
Micro	17	8740	330	7
Sectoral	17	8740	330	27
Right	17	8740	330	194
Secular Centre	17	8740	330	107
Left	17	8740	340	39
Orthodox	17	8740	340	41
Arab-Israeli	17	8740	340	0
Micro	17	8740	340	6
Sectoral	17	8740	340	27
Right	17	8740	340	180
Secular Centre	17	8740	340	97
Left	17	8740	350	80
Orthodox	17	8740	350	43
Arab-Israeli	17	8740	350	0
Micro	17	8740	350	18
