Bloc	Knesset	Locality	Station	Votes
Micro	15	5220	10	3
Right	15	5220	10	0
Secular Centre	15	5220	10	3
Sectoral	15	5220	10	0
Left	15	5220	20	25
Orthodox	15	5220	20	66
Arab-Israeli	15	5220	20	275
Micro	15	5220	20	7
Right	15	5220	20	0
Secular Centre	15	5220	20	4
Sectoral	15	5220	20	6
Left	15	5220	30	22
Orthodox	15	5220	30	144
Arab-Israeli	15	5220	30	230
Micro	15	5220	30	18
Right	15	5220	30	3
Secular Centre	15	5220	30	2
Sectoral	15	5220	30	26
Left	15	5220	40	38
Orthodox	15	5220	40	136
Arab-Israeli	15	5220	40	312
Micro	15	5220	40	10
Right	15	5220	40	17
Secular Centre	15	5220	40	2
Sectoral	15	5220	40	1
Left	15	5220	50	53
Orthodox	15	5220	50	46
Arab-Israeli	15	5220	50	414
Micro	15	5220	50	19
Right	15	5220	50	1
Secular Centre	15	5220	50	1
Sectoral	15	5220	50	7
Left	15	5220	60	92
Orthodox	15	5220	60	35
Arab-Israeli	15	5220	60	330
Micro	15	5220	60	13
Right	15	5220	60	2
Secular Centre	15	5220	60	3
Sectoral	15	5220	60	1
Left	15	5230	10	466
Orthodox	15	5230	10	8
Arab-Israeli	15	5230	10	79
Micro	15	5230	10	7
Right	15	5230	10	3
Secular Centre	15	5230	10	3
Sectoral	15	5230	10	2
Left	15	5240	10	205
Orthodox	15	5240	10	8
Arab-Israeli	15	5240	10	325
Micro	15	5240	10	17
Right	15	5240	10	3
Secular Centre	15	5240	10	24
Sectoral	15	5240	10	0
Left	15	5250	10	70
Orthodox	15	5250	10	251
Arab-Israeli	15	5250	10	74
Micro	15	5250	10	25
Right	15	5250	10	81
Secular Centre	15	5250	10	78
Sectoral	15	5250	10	14
Left	15	5250	20	194
Orthodox	15	5250	20	71
Arab-Israeli	15	5250	20	20
Micro	15	5250	20	16
Right	15	5250	20	86
Secular Centre	15	5250	20	173
Sectoral	15	5250	20	48
Left	15	5260	10	50
Orthodox	15	5260	10	184
Arab-Israeli	15	5260	10	205
Micro	15	5260	10	3
Right	15	5260	10	1
Secular Centre	15	5260	10	3
Sectoral	15	5260	10	0
Left	15	5260	20	52
Orthodox	15	5260	20	71
Arab-Israeli	15	5260	20	357
Micro	15	5260	20	0
Right	15	5260	20	1
Secular Centre	15	5260	20	0
Sectoral	15	5260	20	0
Left	15	5270	10	41
Orthodox	15	5270	10	35
Arab-Israeli	15	5270	10	2
Micro	15	5270	10	5
Right	15	5270	10	57
Secular Centre	15	5270	10	28
Sectoral	15	5270	10	0
Left	15	5280	10	57
Orthodox	15	5280	10	47
Arab-Israeli	15	5280	10	140
Micro	15	5280	10	16
Right	15	5280	10	10
Secular Centre	15	5280	10	15
Sectoral	15	5280	10	0
Left	15	5280	20	69
Orthodox	15	5280	20	47
Arab-Israeli	15	5280	20	209
Micro	15	5280	20	48
Right	15	5280	20	2
Secular Centre	15	5280	20	24
Sectoral	15	5280	20	1
Left	15	5290	10	34
Orthodox	15	5290	10	55
Arab-Israeli	15	5290	10	483
Micro	15	5290	10	6
Right	15	5290	10	1
Secular Centre	15	5290	10	1
Sectoral	15	5290	10	2
Left	15	5290	20	66
Orthodox	15	5290	20	62
Arab-Israeli	15	5290	20	434
Micro	15	5290	20	19
Right	15	5290	20	6
Secular Centre	15	5290	20	3
Sectoral	15	5290	20	8
Left	15	5290	30	54
Orthodox	15	5290	30	43
Arab-Israeli	15	5290	30	452
Micro	15	5290	30	6
Right	15	5290	30	4
Secular Centre	15	5290	30	10
Sectoral	15	5290	30	17
Left	15	5290	40	76
Orthodox	15	5290	40	43
Arab-Israeli	15	5290	40	425
Micro	15	5290	40	8
Right	15	5290	40	8
Secular Centre	15	5290	40	2
Sectoral	15	5290	40	3
Left	15	5290	50	61
Orthodox	15	5290	50	44
Arab-Israeli	15	5290	50	498
Micro	15	5290	50	7
Right	15	5290	50	6
Secular Centre	15	5290	50	1
Sectoral	15	5290	50	11
Left	15	5290	60	63
Orthodox	15	5290	60	76
Arab-Israeli	15	5290	60	425
Micro	15	5290	60	6
Right	15	5290	60	2
Secular Centre	15	5290	60	5
Sectoral	15	5290	60	1
Left	15	5290	70	54
Orthodox	15	5290	70	73
Arab-Israeli	15	5290	70	447
Micro	15	5290	70	12
Right	15	5290	70	1
Secular Centre	15	5290	70	3
Sectoral	15	5290	70	5
Left	15	5300	10	91
Orthodox	15	5300	10	3
Arab-Israeli	15	5300	10	545
Micro	15	5300	10	4
Right	15	5300	10	0
Secular Centre	15	5300	10	5
Sectoral	15	5300	10	3
Left	15	5300	20	172
Orthodox	15	5300	20	10
Arab-Israeli	15	5300	20	408
Micro	15	5300	20	2
Right	15	5300	20	4
Secular Centre	15	5300	20	13
Sectoral	15	5300	20	0
Left	15	5300	30	152
Orthodox	15	5300	30	33
Arab-Israeli	15	5300	30	487
Micro	15	5300	30	10
Right	15	5300	30	12
Secular Centre	15	5300	30	23
Sectoral	15	5300	30	3
Left	15	5310	10	61
Orthodox	15	5310	10	36
Arab-Israeli	15	5310	10	462
Micro	15	5310	10	11
Right	15	5310	10	0
Secular Centre	15	5310	10	0
Sectoral	15	5310	10	5
Left	15	5310	20	16
Orthodox	15	5310	20	11
Arab-Israeli	15	5310	20	530
Micro	15	5310	20	5
Right	15	5310	20	1
Secular Centre	15	5310	20	0
Sectoral	15	5310	20	4
Left	15	5310	30	16
Orthodox	15	5310	30	18
Arab-Israeli	15	5310	30	546
Micro	15	5310	30	11
Right	15	5310	30	0
Secular Centre	15	5310	30	1
Sectoral	15	5310	30	2
Left	15	5310	40	9
Orthodox	15	5310	40	18
Arab-Israeli	15	5310	40	549
Micro	15	5310	40	2
Right	15	5310	40	0
Secular Centre	15	5310	40	2
Sectoral	15	5310	40	1
Left	15	5310	50	23
Orthodox	15	5310	50	11
Arab-Israeli	15	5310	50	577
Micro	15	5310	50	1
Right	15	5310	50	0
Secular Centre	15	5310	50	1
Sectoral	15	5310	50	0
Left	15	5310	60	21
Orthodox	15	5310	60	12
Arab-Israeli	15	5310	60	583
Micro	15	5310	60	7
Right	15	5310	60	1
Secular Centre	15	5310	60	1
Sectoral	15	5310	60	0
Left	15	5310	70	25
Orthodox	15	5310	70	0
Arab-Israeli	15	5310	70	567
Micro	15	5310	70	0
Right	15	5310	70	1
Secular Centre	15	5310	70	0
Sectoral	15	5310	70	2
Left	15	5310	80	24
Orthodox	15	5310	80	22
Arab-Israeli	15	5310	80	548
Micro	15	5310	80	8
Right	15	5310	80	1
Secular Centre	15	5310	80	1
Sectoral	15	5310	80	2
Left	15	5310	90	35
Orthodox	15	5310	90	38
Arab-Israeli	15	5310	90	501
Micro	15	5310	90	5
Right	15	5310	90	0
Secular Centre	15	5310	90	4
Sectoral	15	5310	90	1
Left	15	5310	100	50
Orthodox	15	5310	100	45
Arab-Israeli	15	5310	100	507
Micro	15	5310	100	3
Right	15	5310	100	0
Secular Centre	15	5310	100	4
Sectoral	15	5310	100	1
Left	15	5310	110	23
Orthodox	15	5310	110	35
Arab-Israeli	15	5310	110	461
Micro	15	5310	110	15
Right	15	5310	110	0
Secular Centre	15	5310	110	3
Sectoral	15	5310	110	1
Left	15	5320	10	113
Orthodox	15	5320	10	14
Arab-Israeli	15	5320	10	383
Micro	15	5320	10	7
Right	15	5320	10	2
Secular Centre	15	5320	10	0
Sectoral	15	5320	10	0
Left	15	5320	20	135
Orthodox	15	5320	20	16
Arab-Israeli	15	5320	20	393
Micro	15	5320	20	2
Right	15	5320	20	3
Secular Centre	15	5320	20	0
Sectoral	15	5320	20	0
Left	15	5320	30	118
Orthodox	15	5320	30	11
Arab-Israeli	15	5320	30	358
Micro	15	5320	30	7
Right	15	5320	30	6
Secular Centre	15	5320	30	1
Sectoral	15	5320	30	0
Left	15	5320	40	55
Orthodox	15	5320	40	20
Arab-Israeli	15	5320	40	457
Micro	15	5320	40	5
Right	15	5320	40	2
Secular Centre	15	5320	40	1
Sectoral	15	5320	40	9
Left	15	5320	50	123
Orthodox	15	5320	50	17
Arab-Israeli	15	5320	50	543
Micro	15	5320	50	2
Right	15	5320	50	2
Secular Centre	15	5320	50	1
Sectoral	15	5320	50	6
Left	15	5320	60	67
Orthodox	15	5320	60	18
Arab-Israeli	15	5320	60	401
Micro	15	5320	60	2
Right	15	5320	60	1
Secular Centre	15	5320	60	0
Sectoral	15	5320	60	8
Left	15	5320	70	86
Orthodox	15	5320	70	5
Arab-Israeli	15	5320	70	389
Micro	15	5320	70	6
Right	15	5320	70	2
Secular Centre	15	5320	70	0
Sectoral	15	5320	70	1
Left	15	5340	10	180
Orthodox	15	5340	10	135
Arab-Israeli	15	5340	10	40
Micro	15	5340	10	14
Right	15	5340	10	66
Secular Centre	15	5340	10	25
Sectoral	15	5340	10	7
Left	15	5340	20	172
Orthodox	15	5340	20	110
Arab-Israeli	15	5340	20	60
Micro	15	5340	20	21
Right	15	5340	20	51
Secular Centre	15	5340	20	18
Sectoral	15	5340	20	7
Left	15	5340	30	142
Orthodox	15	5340	30	81
Arab-Israeli	15	5340	30	246
Micro	15	5340	30	27
Right	15	5340	30	34
Secular Centre	15	5340	30	24
Sectoral	15	5340	30	4
Left	15	5340	40	167
Orthodox	15	5340	40	76
Arab-Israeli	15	5340	40	166
Micro	15	5340	40	9
Right	15	5340	40	53
Secular Centre	15	5340	40	31
Sectoral	15	5340	40	11
Left	15	5340	50	147
Orthodox	15	5340	50	106
Arab-Israeli	15	5340	50	98
Micro	15	5340	50	24
Right	15	5340	50	52
Secular Centre	15	5340	50	43
Sectoral	15	5340	50	7
Left	15	5340	60	170
Orthodox	15	5340	60	74
Arab-Israeli	15	5340	60	97
Micro	15	5340	60	23
Right	15	5340	60	44
Secular Centre	15	5340	60	34
Sectoral	15	5340	60	19
Left	15	5340	70	166
Orthodox	15	5340	70	87
Arab-Israeli	15	5340	70	84
Micro	15	5340	70	14
Right	15	5340	70	60
Secular Centre	15	5340	70	39
Sectoral	15	5340	70	5
Left	15	5340	80	144
Orthodox	15	5340	80	67
Arab-Israeli	15	5340	80	206
Micro	15	5340	80	14
Right	15	5340	80	28
Secular Centre	15	5340	80	29
Sectoral	15	5340	80	3
Left	15	5350	10	87
Orthodox	15	5350	10	28
Arab-Israeli	15	5350	10	297
Micro	15	5350	10	24
Right	15	5350	10	4
Secular Centre	15	5350	10	18
Sectoral	15	5350	10	0
Left	15	5350	20	106
Orthodox	15	5350	20	14
Arab-Israeli	15	5350	20	303
Micro	15	5350	20	40
Right	15	5350	20	6
Secular Centre	15	5350	20	8
Sectoral	15	5350	20	0
Left	15	5350	30	102
Orthodox	15	5350	30	47
Arab-Israeli	15	5350	30	375
Micro	15	5350	30	37
Right	15	5350	30	9
Secular Centre	15	5350	30	44
Sectoral	15	5350	30	1
Left	15	5360	10	98
Orthodox	15	5360	10	145
Arab-Israeli	15	5360	10	228
Micro	15	5360	10	10
Right	15	5360	10	55
Secular Centre	15	5360	10	14
Sectoral	15	5360	10	6
Left	15	5360	20	158
Orthodox	15	5360	20	67
Arab-Israeli	15	5360	20	253
Micro	15	5360	20	49
Right	15	5360	20	16
Secular Centre	15	5360	20	20
Sectoral	15	5360	20	39
Left	15	5360	30	132
Orthodox	15	5360	30	110
Arab-Israeli	15	5360	30	124
Micro	15	5360	30	26
Right	15	5360	30	27
Secular Centre	15	5360	30	14
Sectoral	15	5360	30	23
Left	15	5360	40	155
Orthodox	15	5360	40	102
Arab-Israeli	15	5360	40	137
Micro	15	5360	40	42
Right	15	5360	40	21
Secular Centre	15	5360	40	43
Sectoral	15	5360	40	18
Left	15	5370	10	39
Orthodox	15	5370	10	48
Arab-Israeli	15	5370	10	365
Micro	15	5370	10	11
Right	15	5370	10	2
Secular Centre	15	5370	10	25
Sectoral	15	5370	10	1
Left	15	5370	20	36
Orthodox	15	5370	20	27
Arab-Israeli	15	5370	20	413
Micro	15	5370	20	13
Right	15	5370	20	2
Secular Centre	15	5370	20	40
Sectoral	15	5370	20	2
Left	15	5370	30	37
Orthodox	15	5370	30	39
Arab-Israeli	15	5370	30	370
Micro	15	5370	30	19
Right	15	5370	30	2
Secular Centre	15	5370	30	24
Sectoral	15	5370	30	1
Left	15	5370	40	30
Orthodox	15	5370	40	54
Arab-Israeli	15	5370	40	341
Micro	15	5370	40	15
Right	15	5370	40	2
Secular Centre	15	5370	40	13
Sectoral	15	5370	40	0
Left	15	5370	50	37
Orthodox	15	5370	50	58
Arab-Israeli	15	5370	50	361
Micro	15	5370	50	15
Right	15	5370	50	0
Secular Centre	15	5370	50	31
Sectoral	15	5370	50	1
Left	15	5370	60	58
Orthodox	15	5370	60	70
Arab-Israeli	15	5370	60	479
Micro	15	5370	60	9
Right	15	5370	60	2
Secular Centre	15	5370	60	19
Sectoral	15	5370	60	3
Left	15	5380	10	61
Orthodox	15	5380	10	64
Arab-Israeli	15	5380	10	384
Micro	15	5380	10	18
Right	15	5380	10	2
Secular Centre	15	5380	10	11
Sectoral	15	5380	10	10
Left	15	5380	20	40
Orthodox	15	5380	20	44
Arab-Israeli	15	5380	20	385
Micro	15	5380	20	13
Right	15	5380	20	0
Secular Centre	15	5380	20	7
Sectoral	15	5380	20	4
Left	15	5380	30	94
Orthodox	15	5380	30	60
Arab-Israeli	15	5380	30	348
Micro	15	5380	30	8
Right	15	5380	30	3
Secular Centre	15	5380	30	9
Sectoral	15	5380	30	9
Left	15	5380	40	37
Orthodox	15	5380	40	51
Arab-Israeli	15	5380	40	446
Micro	15	5380	40	6
Right	15	5380	40	0
Secular Centre	15	5380	40	4
Sectoral	15	5380	40	26
Left	15	5390	10	34
Orthodox	15	5390	10	49
Arab-Israeli	15	5390	10	186
Micro	15	5390	10	1
Right	15	5390	10	2
Secular Centre	15	5390	10	1
Sectoral	15	5390	10	0
Left	15	5400	10	273
Orthodox	15	5400	10	61
Arab-Israeli	15	5400	10	15
Micro	15	5400	10	20
Right	15	5400	10	14
Secular Centre	15	5400	10	66
Sectoral	15	5400	10	9
Left	15	5410	10	126
Orthodox	15	5410	10	66
Arab-Israeli	15	5410	10	265
Micro	15	5410	10	15
Right	15	5410	10	7
Secular Centre	15	5410	10	5
Sectoral	15	5410	10	0
Left	15	5410	20	145
Orthodox	15	5410	20	35
Arab-Israeli	15	5410	20	190
Micro	15	5410	20	14
Right	15	5410	20	1
Secular Centre	15	5410	20	5
Sectoral	15	5410	20	2
Left	15	5410	30	180
Orthodox	15	5410	30	74
Arab-Israeli	15	5410	30	215
Micro	15	5410	30	6
Right	15	5410	30	5
Secular Centre	15	5410	30	22
Sectoral	15	5410	30	6
Left	15	5410	40	207
Orthodox	15	5410	40	22
Arab-Israeli	15	5410	40	125
Micro	15	5410	40	21
Right	15	5410	40	1
Secular Centre	15	5410	40	32
Sectoral	15	5410	40	3
Left	15	5410	50	222
Orthodox	15	5410	50	62
Arab-Israeli	15	5410	50	260
Micro	15	5410	50	16
Right	15	5410	50	2
Secular Centre	15	5410	50	48
Sectoral	15	5410	50	3
Left	15	5410	60	174
Orthodox	15	5410	60	25
Arab-Israeli	15	5410	60	207
Micro	15	5410	60	16
Right	15	5410	60	2
Secular Centre	15	5410	60	29
Sectoral	15	5410	60	0
Left	15	5420	10	68
Orthodox	15	5420	10	13
Arab-Israeli	15	5420	10	507
Micro	15	5420	10	5
Right	15	5420	10	1
Secular Centre	15	5420	10	25
Sectoral	15	5420	10	2
Left	15	5420	20	27
Orthodox	15	5420	20	15
Arab-Israeli	15	5420	20	469
Micro	15	5420	20	8
Right	15	5420	20	0
Secular Centre	15	5420	20	50
Sectoral	15	5420	20	0
Left	15	5420	30	53
Orthodox	15	5420	30	24
Arab-Israeli	15	5420	30	429
Micro	15	5420	30	2
Right	15	5420	30	0
Secular Centre	15	5420	30	10
Sectoral	15	5420	30	1
Left	15	5420	40	107
Orthodox	15	5420	40	33
Arab-Israeli	15	5420	40	376
Micro	15	5420	40	10
Right	15	5420	40	0
Secular Centre	15	5420	40	6
Sectoral	15	5420	40	2
Left	15	5420	50	102
Orthodox	15	5420	50	21
Arab-Israeli	15	5420	50	354
Micro	15	5420	50	11
Right	15	5420	50	1
Secular Centre	15	5420	50	12
Sectoral	15	5420	50	4
Left	15	5420	60	58
Orthodox	15	5420	60	31
Arab-Israeli	15	5420	60	374
Micro	15	5420	60	11
Right	15	5420	60	3
Secular Centre	15	5420	60	9
Sectoral	15	5420	60	1
Left	15	5420	70	28
Orthodox	15	5420	70	8
Arab-Israeli	15	5420	70	460
Micro	15	5420	70	12
Right	15	5420	70	28
Secular Centre	15	5420	70	0
Sectoral	15	5420	70	2
Left	15	5420	80	84
Orthodox	15	5420	80	4
Arab-Israeli	15	5420	80	538
Micro	15	5420	80	3
Right	15	5420	80	0
Secular Centre	15	5420	80	20
Sectoral	15	5420	80	0
Left	15	5430	10	136
Orthodox	15	5430	10	44
Arab-Israeli	15	5430	10	277
Micro	15	5430	10	9
Right	15	5430	10	20
Secular Centre	15	5430	10	12
Sectoral	15	5430	10	18
Left	15	5430	20	101
Orthodox	15	5430	20	20
Arab-Israeli	15	5430	20	418
Micro	15	5430	20	14
Right	15	5430	20	18
Secular Centre	15	5430	20	3
Sectoral	15	5430	20	22
Left	15	5430	30	145
Orthodox	15	5430	30	39
Arab-Israeli	15	5430	30	300
Micro	15	5430	30	20
Right	15	5430	30	17
Secular Centre	15	5430	30	16
Sectoral	15	5430	30	5
Left	15	5430	40	139
Orthodox	15	5430	40	17
Arab-Israeli	15	5430	40	208
Micro	15	5430	40	10
Right	15	5430	40	3
Secular Centre	15	5430	40	113
Sectoral	15	5430	40	34
Left	15	5430	50	151
Orthodox	15	5430	50	108
Arab-Israeli	15	5430	50	154
Micro	15	5430	50	9
Right	15	5430	50	68
Secular Centre	15	5430	50	17
Sectoral	15	5430	50	24
Left	15	5430	60	106
Orthodox	15	5430	60	35
Arab-Israeli	15	5430	60	376
Micro	15	5430	60	6
Right	15	5430	60	17
Secular Centre	15	5430	60	7
Sectoral	15	5430	60	26
Left	15	5460	10	130
Orthodox	15	5460	10	143
Arab-Israeli	15	5460	10	14
Micro	15	5460	10	4
Right	15	5460	10	3
Secular Centre	15	5460	10	8
Sectoral	15	5460	10	23
Left	15	5470	10	43
Orthodox	15	5470	10	30
Arab-Israeli	15	5470	10	274
Micro	15	5470	10	1
Right	15	5470	10	3
Secular Centre	15	5470	10	11
Sectoral	15	5470	10	0
Left	15	5530	10	223
Orthodox	15	5530	10	7
Arab-Israeli	15	5530	10	0
Micro	15	5530	10	5
Right	15	5530	10	20
Secular Centre	15	5530	10	44
Sectoral	15	5530	10	1
Left	15	5550	10	149
Orthodox	15	5550	10	2
Arab-Israeli	15	5550	10	1
Micro	15	5550	10	3
Right	15	5550	10	17
Secular Centre	15	5550	10	41
Sectoral	15	5550	10	3
Left	15	5590	10	172
Orthodox	15	5590	10	6
Arab-Israeli	15	5590	10	1
Micro	15	5590	10	1
Right	15	5590	10	38
Secular Centre	15	5590	10	33
Sectoral	15	5590	10	10
Left	15	5620	10	210
Orthodox	15	5620	10	23
Arab-Israeli	15	5620	10	1
Micro	15	5620	10	12
Right	15	5620	10	103
Secular Centre	15	5620	10	74
Sectoral	15	5620	10	17
Left	15	5630	10	62
Orthodox	15	5630	10	0
Arab-Israeli	15	5630	10	0
Micro	15	5630	10	1
Right	15	5630	10	10
Secular Centre	15	5630	10	11
Sectoral	15	5630	10	6
Left	15	5640	10	196
Orthodox	15	5640	10	1
Arab-Israeli	15	5640	10	0
Micro	15	5640	10	0
Right	15	5640	10	1
Secular Centre	15	5640	10	9
Sectoral	15	5640	10	13
Left	15	5650	10	216
Orthodox	15	5650	10	120
Arab-Israeli	15	5650	10	0
Micro	15	5650	10	14
Right	15	5650	10	146
Secular Centre	15	5650	10	97
Sectoral	15	5650	10	30
Left	15	5650	20	252
Orthodox	15	5650	20	118
Arab-Israeli	15	5650	20	1
Micro	15	5650	20	14
Right	15	5650	20	187
Secular Centre	15	5650	20	116
Sectoral	15	5650	20	32
Left	15	5650	30	167
Orthodox	15	5650	30	128
Arab-Israeli	15	5650	30	2
Micro	15	5650	30	11
Right	15	5650	30	131
Secular Centre	15	5650	30	68
Sectoral	15	5650	30	51
Left	15	5650	40	221
Orthodox	15	5650	40	65
Arab-Israeli	15	5650	40	1
Micro	15	5650	40	12
Right	15	5650	40	89
Secular Centre	15	5650	40	115
Sectoral	15	5650	40	17
Left	15	5650	50	252
Orthodox	15	5650	50	70
Arab-Israeli	15	5650	50	0
Micro	15	5650	50	8
Right	15	5650	50	99
Secular Centre	15	5650	50	135
Sectoral	15	5650	50	27
Left	15	5650	60	154
Orthodox	15	5650	60	94
Arab-Israeli	15	5650	60	0
Micro	15	5650	60	14
Right	15	5650	60	140
Secular Centre	15	5650	60	78
Sectoral	15	5650	60	52
Left	15	5650	70	120
Orthodox	15	5650	70	59
Arab-Israeli	15	5650	70	0
Micro	15	5650	70	8
Right	15	5650	70	68
Secular Centre	15	5650	70	58
Sectoral	15	5650	70	12
Left	15	5650	80	115
Orthodox	15	5650	80	178
Arab-Israeli	15	5650	80	2
Micro	15	5650	80	12
Right	15	5650	80	144
Secular Centre	15	5650	80	66
Sectoral	15	5650	80	44
Left	15	5650	90	126
Orthodox	15	5650	90	110
Arab-Israeli	15	5650	90	1
Micro	15	5650	90	10
Right	15	5650	90	113
Secular Centre	15	5650	90	61
Sectoral	15	5650	90	50
Left	15	5650	100	182
Orthodox	15	5650	100	85
Arab-Israeli	15	5650	100	0
Micro	15	5650	100	7
Right	15	5650	100	130
Secular Centre	15	5650	100	69
Sectoral	15	5650	100	69
Left	15	5670	10	460
Orthodox	15	5670	10	1
Arab-Israeli	15	5670	10	8
Micro	15	5670	10	2
Right	15	5670	10	11
Secular Centre	15	5670	10	22
Sectoral	15	5670	10	11
Left	15	5700	10	86
Orthodox	15	5700	10	60
Arab-Israeli	15	5700	10	0
Micro	15	5700	10	8
Right	15	5700	10	56
Secular Centre	15	5700	10	38
Sectoral	15	5700	10	4
Left	15	5710	10	28
Orthodox	15	5710	10	213
Arab-Israeli	15	5710	10	0
Micro	15	5710	10	1
Right	15	5710	10	83
Secular Centre	15	5710	10	12
Sectoral	15	5710	10	2
Left	15	5720	10	234
Orthodox	15	5720	10	0
Arab-Israeli	15	5720	10	3
Micro	15	5720	10	4
Right	15	5720	10	6
Secular Centre	15	5720	10	16
Sectoral	15	5720	10	25
Left	15	5730	10	51
Orthodox	15	5730	10	7
Arab-Israeli	15	5730	10	0
Micro	15	5730	10	2
Right	15	5730	10	24
Secular Centre	15	5730	10	21
Sectoral	15	5730	10	5
Left	15	5740	10	227
Orthodox	15	5740	10	2
Arab-Israeli	15	5740	10	2
Micro	15	5740	10	4
Right	15	5740	10	14
Secular Centre	15	5740	10	44
Sectoral	15	5740	10	6
Left	15	5750	10	180
Orthodox	15	5750	10	2
Arab-Israeli	15	5750	10	1
Micro	15	5750	10	0
Right	15	5750	10	2
Secular Centre	15	5750	10	14
Sectoral	15	5750	10	8
Left	15	5760	10	467
Orthodox	15	5760	10	0
Arab-Israeli	15	5760	10	3
Micro	15	5760	10	10
Right	15	5760	10	3
Secular Centre	15	5760	10	19
Sectoral	15	5760	10	4
Left	15	5780	10	223
Orthodox	15	5780	10	4
Arab-Israeli	15	5780	10	4
Micro	15	5780	10	5
Right	15	5780	10	4
Secular Centre	15	5780	10	31
Sectoral	15	5780	10	11
Left	15	5790	10	309
Orthodox	15	5790	10	1
Arab-Israeli	15	5790	10	2
Micro	15	5790	10	10
Right	15	5790	10	15
Secular Centre	15	5790	10	24
Sectoral	15	5790	10	7
Left	15	5800	10	119
Orthodox	15	5800	10	27
Arab-Israeli	15	5800	10	5
Micro	15	5800	10	3
Right	15	5800	10	31
Secular Centre	15	5800	10	25
Sectoral	15	5800	10	5
Left	15	5820	10	238
Orthodox	15	5820	10	12
Arab-Israeli	15	5820	10	2
Micro	15	5820	10	13
Right	15	5820	10	66
Secular Centre	15	5820	10	83
Sectoral	15	5820	10	12
Left	15	5840	10	193
Orthodox	15	5840	10	0
Arab-Israeli	15	5840	10	4
Micro	15	5840	10	3
Right	15	5840	10	2
Secular Centre	15	5840	10	5
Sectoral	15	5840	10	2
Left	15	5850	10	46
Orthodox	15	5850	10	165
Arab-Israeli	15	5850	10	0
Micro	15	5850	10	4
Right	15	5850	10	90
Secular Centre	15	5850	10	21
Sectoral	15	5850	10	4
Left	15	5860	10	210
Orthodox	15	5860	10	10
Arab-Israeli	15	5860	10	0
Micro	15	5860	10	4
Right	15	5860	10	12
Secular Centre	15	5860	10	6
Sectoral	15	5860	10	3
Left	15	5870	10	292
Orthodox	15	5870	10	40
Arab-Israeli	15	5870	10	0
Micro	15	5870	10	7
Right	15	5870	10	119
Secular Centre	15	5870	10	117
Sectoral	15	5870	10	15
Left	15	5870	20	309
Orthodox	15	5870	20	6
Arab-Israeli	15	5870	20	0
Micro	15	5870	20	6
Right	15	5870	20	66
Secular Centre	15	5870	20	102
Sectoral	15	5870	20	13
Left	15	5870	30	309
Orthodox	15	5870	30	21
Arab-Israeli	15	5870	30	4
Micro	15	5870	30	6
Right	15	5870	30	99
Secular Centre	15	5870	30	135
Sectoral	15	5870	30	10
Left	15	5880	10	6
Orthodox	15	5880	10	258
Arab-Israeli	15	5880	10	4
Micro	15	5880	10	17
Right	15	5880	10	85
Secular Centre	15	5880	10	4
Sectoral	15	5880	10	1
Left	15	5890	10	108
Orthodox	15	5890	10	4
Arab-Israeli	15	5890	10	2
Micro	15	5890	10	4
Right	15	5890	10	48
Secular Centre	15	5890	10	20
Sectoral	15	5890	10	6
Left	15	5900	10	188
Orthodox	15	5900	10	0
Arab-Israeli	15	5900	10	1
Micro	15	5900	10	0
Right	15	5900	10	1
Secular Centre	15	5900	10	9
Sectoral	15	5900	10	8
Left	15	5910	10	400
Orthodox	15	5910	10	13
Arab-Israeli	15	5910	10	0
Micro	15	5910	10	8
Right	15	5910	10	69
Secular Centre	15	5910	10	102
Sectoral	15	5910	10	13
Left	15	5920	10	28
Orthodox	15	5920	10	109
Arab-Israeli	15	5920	10	0
Micro	15	5920	10	1
Right	15	5920	10	45
Secular Centre	15	5920	10	13
Sectoral	15	5920	10	3
Left	15	5930	10	207
Orthodox	15	5930	10	8
Arab-Israeli	15	5930	10	0
Micro	15	5930	10	2
Right	15	5930	10	46
Secular Centre	15	5930	10	50
Sectoral	15	5930	10	5
Left	15	5940	10	19
Orthodox	15	5940	10	128
Arab-Israeli	15	5940	10	0
Micro	15	5940	10	2
Right	15	5940	10	88
Secular Centre	15	5940	10	13
Sectoral	15	5940	10	7
Left	15	5950	10	274
Orthodox	15	5950	10	3
Arab-Israeli	15	5950	10	1
Micro	15	5950	10	0
Right	15	5950	10	3
Secular Centre	15	5950	10	24
Sectoral	15	5950	10	7
Left	15	5960	10	211
Orthodox	15	5960	10	2
Arab-Israeli	15	5960	10	1
Micro	15	5960	10	2
Right	15	5960	10	15
Secular Centre	15	5960	10	27
Sectoral	15	5960	10	9
Left	15	5970	10	262
Orthodox	15	5970	10	7
Arab-Israeli	15	5970	10	3
Micro	15	5970	10	2
Right	15	5970	10	8
Secular Centre	15	5970	10	22
Sectoral	15	5970	10	10
Left	15	5980	10	165
Orthodox	15	5980	10	1
Arab-Israeli	15	5980	10	2
Micro	15	5980	10	0
Right	15	5980	10	3
Secular Centre	15	5980	10	15
Sectoral	15	5980	10	3
Left	15	5990	10	138
Orthodox	15	5990	10	4
Arab-Israeli	15	5990	10	1
Micro	15	5990	10	2
Right	15	5990	10	6
Secular Centre	15	5990	10	18
Sectoral	15	5990	10	4
Left	15	6020	10	241
Orthodox	15	6020	10	1
Arab-Israeli	15	6020	10	3
Micro	15	6020	10	0
Right	15	6020	10	2
Secular Centre	15	6020	10	5
