Bloc,Knesset,Votes,Latitude,Longitude
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,1,31.6687885,34.5742523
Right,20,318,31.6687885,34.5742523
Secular Centre,20,105,31.6687885,34.5742523
Sectoral,20,15,31.6687885,34.5742523
Left,20,68,31.6716731,34.5835703
Orthodox,20,43,31.6716731,34.5835703
Arab-Israeli,20,0,31.6716731,34.5835703
Micro,20,0,31.6716731,34.5835703
Right,20,249,31.6716731,34.5835703
Secular Centre,20,82,31.6716731,34.5835703
Sectoral,20,3,31.6716731,34.5835703
Left,20,56,31.6716731,34.5835703
Orthodox,20,45,31.6716731,34.5835703
Arab-Israeli,20,0,31.6716731,34.5835703
Micro,20,0,31.6716731,34.5835703
Right,20,315,31.6716731,34.5835703
Secular Centre,20,115,31.6716731,34.5835703
Sectoral,20,5,31.6716731,34.5835703
Left,20,46,31.6716731,34.5835703
Orthodox,20,42,31.6716731,34.5835703
Arab-Israeli,20,0,31.6716731,34.5835703
Micro,20,0,31.6716731,34.5835703
Right,20,203,31.6716731,34.5835703
Secular Centre,20,60,31.6716731,34.5835703
Sectoral,20,3,31.6716731,34.5835703
Left,20,27,31.6716731,34.5835703
Orthodox,20,43,31.6716731,34.5835703
Arab-Israeli,20,1,31.6716731,34.5835703
Micro,20,2,31.6716731,34.5835703
Right,20,248,31.6716731,34.5835703
Secular Centre,20,103,31.6716731,34.5835703
Sectoral,20,2,31.6716731,34.5835703
Left,20,38,31.6687885,34.5742523
Orthodox,20,67,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,255,31.6687885,34.5742523
Secular Centre,20,100,31.6687885,34.5742523
Sectoral,20,2,31.6687885,34.5742523
Left,20,78,31.7966782,34.6397347
Orthodox,20,40,31.7966782,34.6397347
Arab-Israeli,20,0,31.7966782,34.6397347
Micro,20,1,31.7966782,34.6397347
Right,20,161,31.7966782,34.6397347
Secular Centre,20,74,31.7966782,34.6397347
Sectoral,20,3,31.7966782,34.6397347
Left,20,49,31.6687885,34.5742523
Orthodox,20,107,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,237,31.6687885,34.5742523
Secular Centre,20,74,31.6687885,34.5742523
Sectoral,20,4,31.6687885,34.5742523
Left,20,64,31.6687885,34.5742523
Orthodox,20,59,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,1,31.6687885,34.5742523
Right,20,258,31.6687885,34.5742523
Secular Centre,20,91,31.6687885,34.5742523
Sectoral,20,2,31.6687885,34.5742523
Left,20,40,31.6687885,34.5742523
Orthodox,20,51,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,1,31.6687885,34.5742523
Right,20,260,31.6687885,34.5742523
Secular Centre,20,103,31.6687885,34.5742523
Sectoral,20,6,31.6687885,34.5742523
Left,20,43,31.6787957,34.5709581
Orthodox,20,30,31.6787957,34.5709581
Arab-Israeli,20,0,31.6787957,34.5709581
Micro,20,2,31.6787957,34.5709581
Right,20,328,31.6787957,34.5709581
Secular Centre,20,72,31.6787957,34.5709581
Sectoral,20,4,31.6787957,34.5709581
Left,20,27,31.6773728,34.5740149
Orthodox,20,32,31.6773728,34.5740149
Arab-Israeli,20,0,31.6773728,34.5740149
Micro,20,0,31.6773728,34.5740149
Right,20,214,31.6773728,34.5740149
Secular Centre,20,60,31.6773728,34.5740149
Sectoral,20,6,31.6773728,34.5740149
Left,20,35,31.6773728,34.5740149
Orthodox,20,34,31.6773728,34.5740149
Arab-Israeli,20,1,31.6773728,34.5740149
Micro,20,0,31.6773728,34.5740149
Right,20,264,31.6773728,34.5740149
Secular Centre,20,77,31.6773728,34.5740149
Sectoral,20,8,31.6773728,34.5740149
Left,20,43,31.6787957,34.5709581
Orthodox,20,61,31.6787957,34.5709581
Arab-Israeli,20,0,31.6787957,34.5709581
Micro,20,1,31.6787957,34.5709581
Right,20,300,31.6787957,34.5709581
Secular Centre,20,103,31.6787957,34.5709581
Sectoral,20,4,31.6787957,34.5709581
Left,20,39,31.6761985,34.5715107
Orthodox,20,55,31.6761985,34.5715107
Arab-Israeli,20,0,31.6761985,34.5715107
Micro,20,2,31.6761985,34.5715107
Right,20,277,31.6761985,34.5715107
Secular Centre,20,72,31.6761985,34.5715107
Sectoral,20,4,31.6761985,34.5715107
Left,20,22,31.6766712,34.5731513
Orthodox,20,45,31.6766712,34.5731513
Arab-Israeli,20,0,31.6766712,34.5731513
Micro,20,2,31.6766712,34.5731513
Right,20,209,31.6766712,34.5731513
Secular Centre,20,47,31.6766712,34.5731513
Sectoral,20,2,31.6766712,34.5731513
Left,20,24,31.6787957,34.5709581
Orthodox,20,29,31.6787957,34.5709581
Arab-Israeli,20,1,31.6787957,34.5709581
Micro,20,1,31.6787957,34.5709581
Right,20,215,31.6787957,34.5709581
Secular Centre,20,67,31.6787957,34.5709581
Sectoral,20,8,31.6787957,34.5709581
Left,20,51,31.6761985,34.5715107
Orthodox,20,20,31.6761985,34.5715107
Arab-Israeli,20,0,31.6761985,34.5715107
Micro,20,0,31.6761985,34.5715107
Right,20,293,31.6761985,34.5715107
Secular Centre,20,95,31.6761985,34.5715107
Sectoral,20,5,31.6761985,34.5715107
Left,20,40,31.6573591,34.5621266
Orthodox,20,79,31.6573591,34.5621266
Arab-Israeli,20,0,31.6573591,34.5621266
Micro,20,0,31.6573591,34.5621266
Right,20,284,31.6573591,34.5621266
Secular Centre,20,67,31.6573591,34.5621266
Sectoral,20,5,31.6573591,34.5621266
Left,20,35,31.6611875,34.5693095
Orthodox,20,36,31.6611875,34.5693095
Arab-Israeli,20,0,31.6611875,34.5693095
Micro,20,0,31.6611875,34.5693095
Right,20,257,31.6611875,34.5693095
Secular Centre,20,87,31.6611875,34.5693095
Sectoral,20,7,31.6611875,34.5693095
Left,20,43,31.6947408,34.5841174
Orthodox,20,52,31.6947408,34.5841174
Arab-Israeli,20,0,31.6947408,34.5841174
Micro,20,0,31.6947408,34.5841174
Right,20,253,31.6947408,34.5841174
Secular Centre,20,60,31.6947408,34.5841174
Sectoral,20,4,31.6947408,34.5841174
Left,20,59,31.6716731,34.5835703
Orthodox,20,33,31.6716731,34.5835703
Arab-Israeli,20,0,31.6716731,34.5835703
Micro,20,0,31.6716731,34.5835703
Right,20,241,31.6716731,34.5835703
Secular Centre,20,136,31.6716731,34.5835703
Sectoral,20,9,31.6716731,34.5835703
Left,20,33,31.67879289999999,34.5821323
Orthodox,20,47,31.67879289999999,34.5821323
Arab-Israeli,20,0,31.67879289999999,34.5821323
Micro,20,2,31.67879289999999,34.5821323
Right,20,207,31.67879289999999,34.5821323
Secular Centre,20,74,31.67879289999999,34.5821323
Sectoral,20,7,31.67879289999999,34.5821323
Left,20,74,31.6937801,34.5731378
Orthodox,20,49,31.6937801,34.5731378
Arab-Israeli,20,0,31.6937801,34.5731378
Micro,20,0,31.6937801,34.5731378
Right,20,311,31.6937801,34.5731378
Secular Centre,20,120,31.6937801,34.5731378
Sectoral,20,5,31.6937801,34.5731378
Left,20,90,31.7720175,34.6325418
Orthodox,20,30,31.7720175,34.6325418
Arab-Israeli,20,1,31.7720175,34.6325418
Micro,20,2,31.7720175,34.6325418
Right,20,243,31.7720175,34.6325418
Secular Centre,20,131,31.7720175,34.6325418
Sectoral,20,12,31.7720175,34.6325418
Left,20,98,31.6937801,34.5731378
Orthodox,20,67,31.6937801,34.5731378
Arab-Israeli,20,0,31.6937801,34.5731378
Micro,20,1,31.6937801,34.5731378
Right,20,316,31.6937801,34.5731378
Secular Centre,20,101,31.6937801,34.5731378
Sectoral,20,11,31.6937801,34.5731378
Left,20,65,31.6905384,34.5692561
Orthodox,20,63,31.6905384,34.5692561
Arab-Israeli,20,0,31.6905384,34.5692561
Micro,20,2,31.6905384,34.5692561
Right,20,274,31.6905384,34.5692561
Secular Centre,20,102,31.6905384,34.5692561
Sectoral,20,6,31.6905384,34.5692561
Left,20,60,31.6687885,34.5742523
Orthodox,20,69,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,1,31.6687885,34.5742523
Right,20,319,31.6687885,34.5742523
Secular Centre,20,94,31.6687885,34.5742523
Sectoral,20,8,31.6687885,34.5742523
Left,20,46,31.6687885,34.5742523
Orthodox,20,55,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,300,31.6687885,34.5742523
Secular Centre,20,112,31.6687885,34.5742523
Sectoral,20,8,31.6687885,34.5742523
Left,20,5,31.7888174,34.6507815
Orthodox,20,610,31.7888174,34.6507815
Arab-Israeli,20,0,31.7888174,34.6507815
Micro,20,0,31.7888174,34.6507815
Right,20,27,31.7888174,34.6507815
Secular Centre,20,14,31.7888174,34.6507815
Sectoral,20,3,31.7888174,34.6507815
Left,20,71,31.7826122,34.6312936
Orthodox,20,41,31.7826122,34.6312936
Arab-Israeli,20,0,31.7826122,34.6312936
Micro,20,1,31.7826122,34.6312936
Right,20,204,31.7826122,34.6312936
Secular Centre,20,60,31.7826122,34.6312936
Sectoral,20,9,31.7826122,34.6312936
Left,20,9,31.5235478,34.6026215
Orthodox,20,39,31.5235478,34.6026215
Arab-Israeli,20,1,31.5235478,34.6026215
Micro,20,2,31.5235478,34.6026215
Right,20,117,31.5235478,34.6026215
Secular Centre,20,23,31.5235478,34.6026215
Sectoral,20,1,31.5235478,34.6026215
Left,20,9,31.6687885,34.5742523
Orthodox,20,300,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,2,31.6687885,34.5742523
Right,20,137,31.6687885,34.5742523
Secular Centre,20,29,31.6687885,34.5742523
Sectoral,20,1,31.6687885,34.5742523
Left,20,9,31.697649,34.579706
Orthodox,20,38,31.697649,34.579706
Arab-Israeli,20,0,31.697649,34.579706
Micro,20,3,31.697649,34.579706
Right,20,147,31.697649,34.579706
Secular Centre,20,35,31.697649,34.579706
Sectoral,20,4,31.697649,34.579706
Left,20,28,31.672262,34.5821621
Orthodox,20,25,31.672262,34.5821621
Arab-Israeli,20,1,31.672262,34.5821621
Micro,20,5,31.672262,34.5821621
Right,20,222,31.672262,34.5821621
Secular Centre,20,70,31.672262,34.5821621
Sectoral,20,13,31.672262,34.5821621
Left,20,26,31.6687885,34.5742523
Orthodox,20,88,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,2,31.6687885,34.5742523
Right,20,215,31.6687885,34.5742523
Secular Centre,20,37,31.6687885,34.5742523
Sectoral,20,2,31.6687885,34.5742523
Left,20,5,31.6687885,34.5742523
Orthodox,20,394,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,44,31.6687885,34.5742523
Secular Centre,20,5,31.6687885,34.5742523
Sectoral,20,2,31.6687885,34.5742523
Left,20,30,31.6773728,34.5740149
Orthodox,20,67,31.6773728,34.5740149
Arab-Israeli,20,0,31.6773728,34.5740149
Micro,20,1,31.6773728,34.5740149
Right,20,230,31.6773728,34.5740149
Secular Centre,20,61,31.6773728,34.5740149
Sectoral,20,2,31.6773728,34.5740149
Left,20,88,31.6687885,34.5742523
Orthodox,20,30,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,1,31.6687885,34.5742523
Right,20,140,31.6687885,34.5742523
Secular Centre,20,64,31.6687885,34.5742523
Sectoral,20,0,31.6687885,34.5742523
Left,20,29,31.6947408,34.5841174
Orthodox,20,37,31.6947408,34.5841174
Arab-Israeli,20,0,31.6947408,34.5841174
Micro,20,0,31.6947408,34.5841174
Right,20,148,31.6947408,34.5841174
Secular Centre,20,80,31.6947408,34.5841174
Sectoral,20,8,31.6947408,34.5841174
Left,20,19,31.6687885,34.5742523
Orthodox,20,12,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,2,31.6687885,34.5742523
Right,20,146,31.6687885,34.5742523
Secular Centre,20,30,31.6687885,34.5742523
Sectoral,20,5,31.6687885,34.5742523
Left,20,118,31.6905384,34.5692561
Orthodox,20,51,31.6905384,34.5692561
Arab-Israeli,20,0,31.6905384,34.5692561
Micro,20,0,31.6905384,34.5692561
Right,20,323,31.6905384,34.5692561
Secular Centre,20,128,31.6905384,34.5692561
Sectoral,20,5,31.6905384,34.5692561
Left,20,50,31.6716731,34.5835703
Orthodox,20,41,31.6716731,34.5835703
Arab-Israeli,20,0,31.6716731,34.5835703
Micro,20,0,31.6716731,34.5835703
Right,20,175,31.6716731,34.5835703
Secular Centre,20,68,31.6716731,34.5835703
Sectoral,20,6,31.6716731,34.5835703
Left,20,26,31.7816509,34.6474104
Orthodox,20,12,31.7816509,34.6474104
Arab-Israeli,20,0,31.7816509,34.6474104
Micro,20,1,31.7816509,34.6474104
Right,20,210,31.7816509,34.6474104
Secular Centre,20,61,31.7816509,34.6474104
Sectoral,20,3,31.7816509,34.6474104
Left,20,43,31.6761985,34.5715107
Orthodox,20,33,31.6761985,34.5715107
Arab-Israeli,20,0,31.6761985,34.5715107
Micro,20,2,31.6761985,34.5715107
Right,20,190,31.6761985,34.5715107
Secular Centre,20,56,31.6761985,34.5715107
Sectoral,20,4,31.6761985,34.5715107
Left,20,1,31.6798944,34.5714845
Orthodox,20,539,31.6798944,34.5714845
Arab-Israeli,20,0,31.6798944,34.5714845
Micro,20,0,31.6798944,34.5714845
Right,20,4,31.6798944,34.5714845
Secular Centre,20,0,31.6798944,34.5714845
Sectoral,20,0,31.6798944,34.5714845
Left,20,46,31.6581148,34.5692779
Orthodox,20,10,31.6581148,34.5692779
Arab-Israeli,20,0,31.6581148,34.5692779
Micro,20,0,31.6581148,34.5692779
Right,20,133,31.6581148,34.5692779
Secular Centre,20,42,31.6581148,34.5692779
Sectoral,20,1,31.6581148,34.5692779
Left,20,53,31.7826122,34.6312936
Orthodox,20,26,31.7826122,34.6312936
Arab-Israeli,20,0,31.7826122,34.6312936
Micro,20,0,31.7826122,34.6312936
Right,20,152,31.7826122,34.6312936
Secular Centre,20,70,31.7826122,34.6312936
Sectoral,20,2,31.7826122,34.6312936
Left,20,2,31.527334,34.588892
Orthodox,20,487,31.527334,34.588892
Arab-Israeli,20,0,31.527334,34.588892
Micro,20,0,31.527334,34.588892
Right,20,0,31.527334,34.588892
Secular Centre,20,0,31.527334,34.588892
Sectoral,20,0,31.527334,34.588892
Left,20,1,31.666529,34.581635
Orthodox,20,506,31.666529,34.581635
Arab-Israeli,20,0,31.666529,34.581635
Micro,20,0,31.666529,34.581635
Right,20,4,31.666529,34.581635
Secular Centre,20,0,31.666529,34.581635
Sectoral,20,2,31.666529,34.581635
Left,20,12,31.6766712,34.5731513
Orthodox,20,6,31.6766712,34.5731513
Arab-Israeli,20,0,31.6766712,34.5731513
Micro,20,1,31.6766712,34.5731513
Right,20,248,31.6766712,34.5731513
Secular Centre,20,44,31.6766712,34.5731513
Sectoral,20,6,31.6766712,34.5731513
Left,20,49,31.6947408,34.5841174
Orthodox,20,49,31.6947408,34.5841174
Arab-Israeli,20,0,31.6947408,34.5841174
Micro,20,2,31.6947408,34.5841174
Right,20,229,31.6947408,34.5841174
Secular Centre,20,80,31.6947408,34.5841174
Sectoral,20,4,31.6947408,34.5841174
Left,20,31,31.6687885,34.5742523
Orthodox,20,55,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,1,31.6687885,34.5742523
Right,20,263,31.6687885,34.5742523
Secular Centre,20,73,31.6687885,34.5742523
Sectoral,20,7,31.6687885,34.5742523
Left,20,86,31.6905384,34.5692561
Orthodox,20,50,31.6905384,34.5692561
Arab-Israeli,20,0,31.6905384,34.5692561
Micro,20,2,31.6905384,34.5692561
Right,20,280,31.6905384,34.5692561
Secular Centre,20,136,31.6905384,34.5692561
Sectoral,20,8,31.6905384,34.5692561
Left,20,58,31.7966782,34.6397347
Orthodox,20,45,31.7966782,34.6397347
Arab-Israeli,20,0,31.7966782,34.6397347
Micro,20,1,31.7966782,34.6397347
Right,20,229,31.7966782,34.6397347
Secular Centre,20,85,31.7966782,34.6397347
Sectoral,20,4,31.7966782,34.6397347
Left,20,39,31.5263291,34.6041433
Orthodox,20,39,31.5263291,34.6041433
Arab-Israeli,20,0,31.5263291,34.6041433
Micro,20,2,31.5263291,34.6041433
Right,20,141,31.5263291,34.6041433
Secular Centre,20,48,31.5263291,34.6041433
Sectoral,20,4,31.5263291,34.6041433
Left,20,32,31.6787957,34.5709581
Orthodox,20,18,31.6787957,34.5709581
Arab-Israeli,20,0,31.6787957,34.5709581
Micro,20,0,31.6787957,34.5709581
Right,20,234,31.6787957,34.5709581
Secular Centre,20,57,31.6787957,34.5709581
Sectoral,20,5,31.6787957,34.5709581
Left,20,81,31.6687885,34.5742523
Orthodox,20,62,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,297,31.6687885,34.5742523
Secular Centre,20,156,31.6687885,34.5742523
Sectoral,20,3,31.6687885,34.5742523
Left,20,68,31.6687885,34.5742523
Orthodox,20,55,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,266,31.6687885,34.5742523
Secular Centre,20,135,31.6687885,34.5742523
Sectoral,20,6,31.6687885,34.5742523
Left,20,46,31.6687885,34.5742523
Orthodox,20,45,31.6687885,34.5742523
Arab-Israeli,20,1,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,159,31.6687885,34.5742523
Secular Centre,20,52,31.6687885,34.5742523
Sectoral,20,4,31.6687885,34.5742523
Left,20,15,31.8063517,34.6505255
Orthodox,20,37,31.8063517,34.6505255
Arab-Israeli,20,0,31.8063517,34.6505255
Micro,20,0,31.8063517,34.6505255
Right,20,127,31.8063517,34.6505255
Secular Centre,20,33,31.8063517,34.6505255
Sectoral,20,2,31.8063517,34.6505255
Left,20,0,31.6687885,34.5742523
Orthodox,20,603,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,4,31.6687885,34.5742523
Secular Centre,20,1,31.6687885,34.5742523
Sectoral,20,1,31.6687885,34.5742523
Left,20,66,31.6687885,34.5742523
Orthodox,20,31,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,210,31.6687885,34.5742523
Secular Centre,20,86,31.6687885,34.5742523
Sectoral,20,4,31.6687885,34.5742523
Left,20,68,31.7966782,34.6397347
Orthodox,20,53,31.7966782,34.6397347
Arab-Israeli,20,0,31.7966782,34.6397347
Micro,20,1,31.7966782,34.6397347
Right,20,194,31.7966782,34.6397347
Secular Centre,20,84,31.7966782,34.6397347
Sectoral,20,2,31.7966782,34.6397347
Left,20,50,31.6787957,34.5709581
Orthodox,20,53,31.6787957,34.5709581
Arab-Israeli,20,0,31.6787957,34.5709581
Micro,20,1,31.6787957,34.5709581
Right,20,313,31.6787957,34.5709581
Secular Centre,20,91,31.6787957,34.5709581
Sectoral,20,8,31.6787957,34.5709581
Left,20,55,31.6687885,34.5742523
Orthodox,20,71,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,3,31.6687885,34.5742523
Right,20,323,31.6687885,34.5742523
Secular Centre,20,109,31.6687885,34.5742523
Sectoral,20,3,31.6687885,34.5742523
Left,20,86,31.6687885,34.5742523
Orthodox,20,34,31.6687885,34.5742523
Arab-Israeli,20,0,31.6687885,34.5742523
Micro,20,0,31.6687885,34.5742523
Right,20,220,31.6687885,34.5742523
Secular Centre,20,97,31.6687885,34.5742523
Sectoral,20,7,31.6687885,34.5742523
Left,20,290,32.65877,35.579637
Orthodox,20,1,32.65877,35.579637
Arab-Israeli,20,1,32.65877,35.579637
Micro,20,0,32.65877,35.579637
Right,20,70,32.65877,35.579637
Secular Centre,20,81,32.65877,35.579637
Sectoral,20,5,32.65877,35.579637
Left,20,189,32.664808,35.582769
Orthodox,20,5,32.664808,35.582769
Arab-Israeli,20,0,32.664808,35.582769
Micro,20,0,32.664808,35.582769
Right,20,48,32.664808,35.582769
Secular Centre,20,53,32.664808,35.582769
Sectoral,20,1,32.664808,35.582769
Left,20,128,32.885084,35.299622
Orthodox,20,4,32.885084,35.299622
Arab-Israeli,20,0,32.885084,35.299622
Micro,20,1,32.885084,35.299622
Right,20,153,32.885084,35.299622
Secular Centre,20,89,32.885084,35.299622
Sectoral,20,5,32.885084,35.299622
Left,20,25,31.2521018,34.7867691
Orthodox,20,6,31.2521018,34.7867691
Arab-Israeli,20,0,31.2521018,34.7867691
Micro,20,2,31.2521018,34.7867691
Right,20,82,31.2521018,34.7867691
Secular Centre,20,48,31.2521018,34.7867691
Sectoral,20,2,31.2521018,34.7867691
Left,20,28,31.326828,34.697497
Orthodox,20,2,31.326828,34.697497
Arab-Israeli,20,2,31.326828,34.697497
Micro,20,0,31.326828,34.697497
Right,20,14,31.326828,34.697497
Secular Centre,20,13,31.326828,34.697497
Sectoral,20,0,31.326828,34.697497
Left,20,90,30.964245,34.699674
Orthodox,20,2,30.964245,34.699674
Arab-Israeli,20,0,30.964245,34.699674
Micro,20,2,30.964245,34.699674
Right,20,67,30.964245,34.699674
Secular Centre,20,61,30.964245,34.699674
Sectoral,20,5,30.964245,34.699674
Left,20,20,31.6633566,34.5858855
Orthodox,20,33,31.6633566,34.5858855
Arab-Israeli,20,1,31.6633566,34.5858855
Micro,20,2,31.6633566,34.5858855
Right,20,206,31.6633566,34.5858855
Secular Centre,20,37,31.6633566,34.5858855
Sectoral,20,3,31.6633566,34.5858855
Left,20,27,31.6633566,34.5858855
Orthodox,20,36,31.6633566,34.5858855
Arab-Israeli,20,0,31.6633566,34.5858855
Micro,20,0,31.6633566,34.5858855
Right,20,205,31.6633566,34.5858855
Secular Centre,20,48,31.6633566,34.5858855
Sectoral,20,2,31.6633566,34.5858855
Left,20,31,31.6638896,34.576336
Orthodox,20,78,31.6638896,34.576336
Arab-Israeli,20,0,31.6638896,34.576336
Micro,20,0,31.6638896,34.576336
Right,20,257,31.6638896,34.576336
Secular Centre,20,58,31.6638896,34.576336
Sectoral,20,3,31.6638896,34.576336
Left,20,40,31.6638896,34.576336
Orthodox,20,36,31.6638896,34.576336
Arab-Israeli,20,0,31.6638896,34.576336
Micro,20,0,31.6638896,34.576336
Right,20,258,31.6638896,34.576336
Secular Centre,20,49,31.6638896,34.576336
Sectoral,20,5,31.6638896,34.576336
Left,20,44,31.6669287,34.5799019
Orthodox,20,47,31.6669287,34.5799019
Arab-Israeli,20,0,31.6669287,34.5799019
Micro,20,1,31.6669287,34.5799019
Right,20,256,31.6669287,34.5799019
Secular Centre,20,78,31.6669287,34.5799019
Sectoral,20,6,31.6669287,34.5799019
Left,20,33,31.6633566,34.5858855
Orthodox,20,44,31.6633566,34.5858855
Arab-Israeli,20,0,31.6633566,34.5858855
Micro,20,1,31.6633566,34.5858855
Right,20,244,31.6633566,34.5858855
Secular Centre,20,56,31.6633566,34.5858855
Sectoral,20,4,31.6633566,34.5858855
Left,20,10,31.6673952,34.5914168
Orthodox,20,67,31.6673952,34.5914168
Arab-Israeli,20,0,31.6673952,34.5914168
Micro,20,0,31.6673952,34.5914168
Right,20,185,31.6673952,34.5914168
Secular Centre,20,23,31.6673952,34.5914168
Sectoral,20,3,31.6673952,34.5914168
Left,20,18,31.6673952,34.5914168
Orthodox,20,103,31.6673952,34.5914168
Arab-Israeli,20,0,31.6673952,34.5914168
Micro,20,4,31.6673952,34.5914168
Right,20,290,31.6673952,34.5914168
Secular Centre,20,34,31.6673952,34.5914168
Sectoral,20,3,31.6673952,34.5914168
Left,20,15,31.6679249,34.590697
Orthodox,20,48,31.6679249,34.590697
Arab-Israeli,20,0,31.6679249,34.590697
Micro,20,2,31.6679249,34.590697
Right,20,231,31.6679249,34.590697
Secular Centre,20,31,31.6679249,34.590697
Sectoral,20,5,31.6679249,34.590697
Left,20,19,31.6699456,34.5763291
Orthodox,20,18,31.6699456,34.5763291
Arab-Israeli,20,0,31.6699456,34.5763291
Micro,20,0,31.6699456,34.5763291
Right,20,224,31.6699456,34.5763291
Secular Centre,20,51,31.6699456,34.5763291
Sectoral,20,4,31.6699456,34.5763291
Left,20,24,31.6699456,34.5763291
Orthodox,20,12,31.6699456,34.5763291
Arab-Israeli,20,0,31.6699456,34.5763291
Micro,20,2,31.6699456,34.5763291
Right,20,401,31.6699456,34.5763291
Secular Centre,20,64,31.6699456,34.5763291
Sectoral,20,2,31.6699456,34.5763291
Left,20,31,31.6766618,34.58324950000001
Orthodox,20,50,31.6766618,34.58324950000001
Arab-Israeli,20,0,31.6766618,34.58324950000001
Micro,20,1,31.6766618,34.58324950000001
Right,20,353,31.6766618,34.58324950000001
Secular Centre,20,81,31.6766618,34.58324950000001
Sectoral,20,8,31.6766618,34.58324950000001
Left,20,22,31.6565,34.5830549
Orthodox,20,123,31.6565,34.5830549
Arab-Israeli,20,0,31.6565,34.5830549
Micro,20,1,31.6565,34.5830549
Right,20,194,31.6565,34.5830549
Secular Centre,20,45,31.6565,34.5830549
Sectoral,20,5,31.6565,34.5830549
Left,20,21,31.6530715,34.5827053
Orthodox,20,75,31.6530715,34.5827053
Arab-Israeli,20,0,31.6530715,34.5827053
Micro,20,1,31.6530715,34.5827053
Right,20,209,31.6530715,34.5827053
Secular Centre,20,39,31.6530715,34.5827053
Sectoral,20,5,31.6530715,34.5827053
Left,20,15,31.6530715,34.5827053
Orthodox,20,98,31.6530715,34.5827053
Arab-Israeli,20,0,31.6530715,34.5827053
Micro,20,1,31.6530715,34.5827053
Right,20,237,31.6530715,34.5827053
Secular Centre,20,61,31.6530715,34.5827053
Sectoral,20,3,31.6530715,34.5827053
Left,20,23,31.6699456,34.5763291
Orthodox,20,18,31.6699456,34.5763291
Arab-Israeli,20,0,31.6699456,34.5763291
Micro,20,1,31.6699456,34.5763291
Right,20,214,31.6699456,34.5763291
Secular Centre,20,48,31.6699456,34.5763291
Sectoral,20,4,31.6699456,34.5763291
Left,20,22,31.6699456,34.5763291
Orthodox,20,14,31.6699456,34.5763291
Arab-Israeli,20,0,31.6699456,34.5763291
Micro,20,0,31.6699456,34.5763291
Right,20,296,31.6699456,34.5763291
Secular Centre,20,59,31.6699456,34.5763291
Sectoral,20,4,31.6699456,34.5763291
Left,20,9,31.6569322,34.58264430000001
Orthodox,20,146,31.6569322,34.58264430000001
Arab-Israeli,20,0,31.6569322,34.58264430000001
Micro,20,1,31.6569322,34.58264430000001
Right,20,241,31.6569322,34.58264430000001
Secular Centre,20,40,31.6569322,34.58264430000001
Sectoral,20,3,31.6569322,34.58264430000001
Left,20,15,31.6569322,34.58264430000001
Orthodox,20,129,31.6569322,34.58264430000001
Arab-Israeli,20,0,31.6569322,34.58264430000001
Micro,20,1,31.6569322,34.58264430000001
Right,20,266,31.6569322,34.58264430000001
Secular Centre,20,59,31.6569322,34.58264430000001
Sectoral,20,1,31.6569322,34.58264430000001
Left,20,19,31.6569322,34.58264430000001
Orthodox,20,130,31.6569322,34.58264430000001
Arab-Israeli,20,1,31.6569322,34.58264430000001
Micro,20,3,31.6569322,34.58264430000001
Right,20,274,31.6569322,34.58264430000001
Secular Centre,20,43,31.6569322,34.58264430000001
Sectoral,20,7,31.6569322,34.58264430000001
Left,20,20,31.6565,34.5830549
Orthodox,20,106,31.6565,34.5830549
Arab-Israeli,20,0,31.6565,34.5830549
Micro,20,2,31.6565,34.5830549
Right,20,193,31.6565,34.5830549
Secular Centre,20,44,31.6565,34.5830549
Sectoral,20,8,31.6565,34.5830549
